Index,Text
583,Warsztat ciesielski
590,Kapliczka Talosa
591,Półka narożna
597,Warsztat w pokoju 2
598,Piwnica
604,Stolik
607,Po co ten pośpiech?
614,Gablota
620,"<Alias.ShortName=Child1>, czas do domu."
624,"Laboratorium alchemiczne, drzwi"
628,"Biblioteka, filary na piętrze"
637,Rozkład pokoju 7
645,Wyłączenie warsztatu w pokoju 1
655,Sala na trofea - warsztat
659,Jajo jastrzębia
667,Kinkiet
668,Głowa horkera na ścianę
680,"Sypialnie, fundament"
687,Adoptowane
691,Jak się miewa <Alias.ShortName=Child1>?
693,"Biblioteka, podłoga"
695,Mały siewnik z kredensem
696,"Szklarnia, podpory ścian"
697,Regał na książki
698,Dziecięce ubrania
711,Gnilec Namiry
713,"Umieść warsztaty w małym domu, by tworzyć meble."
717,Stolik
726,Kinkiety (2)
728,Warsztat w pokoju 1B
730,Stoliki (2)
731,Kuchnia - usuń warsztat
732,Wysoki regał na książki
736,Cele łucznicze (2)
744,Stół zaklinacza
752,Smoczymost.
754,Torba
755,Smocza czaszka
769,Warsztat ciesielski
771,Włączenie warsztatu w pokoju 6
777,Rozkład pokoju 5
778,"Podstawa pod trofeum, duża"
779,Stolik
787,Umieść warsztat w kuchni.
789,Warsztat w pokoju 7
803,Beczka z rybami
807,Dotarł do mnie list o ziemi na sprzedaż. Czy nadal można ją kupić?
809,Warsztat w pokoju 10
811,"Gdzie są twoi rodzice, dziecko?"
813,"Magazyn, podpory ścian"
816,<Alias.ShortName=Child2>. Mam coś dla ciebie.
821,Miednica na stojaku
827,Okrągły stół z krzesłami
834,"Pewnie, cokolwiek zechcesz. 1000 sztuk złota?"
840,Sala na trofea - usuń warsztat
843,Właściwie może to nie najlepsza pora...
853,"Czas do łóżka, <Alias.ShortName=Child2>."
879,STOJAKI NA BROŃ
886,Jałowiec
893,Sejf (5)
906,Półki ścienne (4)
912,Stół z gablotami
914,"Laboratorium alchemiczne, filary na piętrze"
916,Wieszak na broń
918,Niedźwiedzia głowa na ścianę
919,Jak ci się podoba na farmie?
930,"<Alias.ShortName=Child1>, czas do domu."
933,"Sala na trofea, dach"
938,Gablota i kredens
942,Czemu żebrzesz?
948,<Alias.ShortName=Child2>. Mam coś dla ciebie.
953,Bagienna grzybnia
955,Warsztat w pokoju 12
961,"Podstawa pod trofeum, duża"
967,"Tak, mam dom w Falkret."
972,"Sala na trofea, fundament"
975,Dodatek - północne skrzydło - magazyn
984,Współczują? Dlaczego?
997,Wyłączenie warsztatu w pokoju 11
998,Dodatek - zachodnie skrzydło - sypialnie
1002,"<Alias.ShortName=Child2>, czas do domu."
1005,Wieszak na broń
1014,Posiadłość Windstad
1029,List od: jarl <Alias=Jarl>
1030,Powtórz - jakie są twoje dzieje?
1034,Rogi łosia na ścianę
1035,Jestem złodziejem.
1036,Zębacz
1037,Jak się mają dzieci?
1041,Szafa
1044,"Kuchnia, dach"
1053,"Laboratorium alchemiczne, dach"
1057,"Sypialnie, drzwi"
1062,Odwiedź swoją nową posiadłość w dzielnicy <Alias=Hold>
1067,"<Alias.ShortName=Child1>, czas do domu."
1082,Dzwonecznik Kostuchy
1083,Oset
1084,Kartwasten.
1096,<Alias.ShortName=Child1>. Mam coś dla ciebie.
1108,Stojak na lampę
1111,"Przepraszam, jednak nie."
1117,Jak się miewa <Alias.ShortName=Child1>?
1121,Siewnik
1125,Biorę. (<Global=BYOHHPCost> szt. złota)
1127,"Włóczęga, spotkane"
1128,Kufer
1136,Usuń warsztat z kuchni.
1145,Nie ma sprawy. Oto twoje 500 sztuk złota.
1147,Kwadratowy stół
1149,"Posiadłość Dumna Wieżyca, mój dom w Samotni."
1150,Krab błotny
1152,Beczki
1153,Świecący grzyb
1155,"Dwór Vlindrel, mój dom w Markarcie."
1160,Laboratorium alchemiczne. (<Global=HDMarkarthAlchemy> szt. złota)
1178,Jak się miewa <Alias.ShortName=Child1>?
1179,Gablota i kredens
1181,Mały siewnik z kredensem
1191,"Posiadłość Windstad, mój dom w Hjaalmarch."
1195,ETERIUM
1199,Krasnoludzka sfera
1203,Gdzie mogę kupić takie materiały jak szkło i słoma?
1214,Mały siewnik z kredensem
1218,Jak się mają dzieci?
1226,Beczki
1227,Jak się miewa <Alias.ShortName=Child1>?
1229,Warsztat w pokoju 8
1240,Ogród
1241,Muszę to przemyśleć.
1248,Pokój 5
1254,W moim domu w Markarcie.
1257,Kapliczka Akatosha
1259,Vix
1262,Cześć.
1264,Alesan
1265,"Dodaj wieżę, którą można zamienić w wygodną bibliotekę."
1268,Warsztat w pokoju 7
1270,Dziecięca sypialnia. (<Global=HDMarkarthChildRoom> szt. złota)
1271,"Użyj warsztatu ciesielskiego, by postawić fundament swojego domu"
1282,"Magazyn, fundament"
1291,Jak się miewa <Alias.ShortName=Child1>?
1292,Nieważne.
1300,"Szklarnia, konstrukcja dachu"
1305,Laboratorium alchemiczne - warsztat
1307,Wysoka szafka
1310,Niski stolik
1311,"Kamienna platforma, na której można postawić wybraną przez ciebie kapliczkę ku czci bóstwa."
1320,<Alias.ShortName=Child1>...
1326,KAWAŁKI
1327,Warsztat w pokoju 11
1333,"Czas do łóżka, <Alias.ShortName=Child1>."
1336,Zagroda dla zwierząt
1347,"Sala na trofea, konstrukcja dachu"
1349,Umieść warsztat w bibliotece.
1356,Zagrajmy w coś.
1360,Umeblowanie domu <Alias=Home>
1364,W moim domu w Hjaalmarch.
1369,MATERIAŁY BUDOWLANE
1371,"Wieża zaklinacza, filary na piętrze"
1378,Kapliczka Stendarra
1379,Usuń warsztat z sali na trofea.
1380,Drewno. (<Global=BYOHHPAmountLogs> za <Global=BYOHHPCostLogs> szt. złota)
1385,Chwilowo mam trochę za mało pieniędzy. (<Global=BYOHHPCost> szt. złota)
1391,"Sypialnie, podłoga"
1397,Niedźwiedź
1400,Ławka
1408,Ziemniak
1415,Wichrowy Tron.
1417,W moim domu w Falkret.
1419,"Do adoptowania, nie spotkane"
1424,Kinkiety (2)
1434,"<Alias.ShortName=Child1>, czas do domu."
1440,Piwnica - warsztat
1441,Nie.
1442,Olbrzymi porost
1445,Właściwie to zostańmy tutaj.
1449,"Dodaj kuchnię, którą można wyposażyć w miejsca do gotowania, pojemniki na żywność i tym podobne."
1450,O co chodzi?
1451,Dodatek - wschodnie skrzydło - biblioteka
1462,Okrągły stół z krzesłami
1483,Matczyna Miłość
1485,"<Alias.ShortName=Child2>, czas do domu."
1486,Korzeń Nirnu
1489,Warsztat w pokoju 5
1496,Piec koksowy
1507,Jak się miewa <Alias.ShortName=Child1>?
1508,Skała Shora.
1509,Jak się miewa <Alias.ShortName=Child1>?
1516,Półki ścienne (3)
1517,<Alias.ShortName=Child1>. Mam coś dla ciebie.
1520,"Szafa, mała"
1536,Dodaj szklarnię z modyfikowalnymi siewnikami.
1540,Kufer
1543,"Laboratorium alchemiczne, główne filary"
1553,W moim domu w Bieli.
1554,Szafa
1555,Głowa łosia na ścianę
1572,"Zbrojownia, podpory ścian"
1578,Mała podstawa pod trofeum
1580,Do zbudowania magicznego katalizatora niezbędny jest wielki klejnot duszy napełniony wielką duszą.
1581,Niebieska chłopięca tunika
1584,Czy wspomniana ziemia nadal jest dostępna?
1592,Mały siewnik z kredensem
1597,Wiedźmokruk
1601,Jak się mają dzieci?
1608,Mogę adoptować jedno z tych dzieci?
1618,Krab błotny na ścianę
1619,"Kuchnia, dach"
1622,Warsztat w pokoju 11
1627,Dodatek - północne skrzydło - laboratorium alchemiczne
1630,Drzwi podłogowe
1633,Kop
1637,"Użyj warsztatu ciesielskiego, by postawić fundament swojego domu"
1641,Kamień szlifierski
1643,Możemy mieszkać w moim domu w Hjaalmarch.
1653,Posiadłość Windstad
1658,BYOHRelationshipAdoptableOrphanable_Confirm
1661,Niski stolik
1681,Kapliczka Mary
1682,Nie teraz.
1683,Stary Hroldan.
1686,Zielona dziewczęca sukienka
1694,Tan Falkret
1697,Chcę cię prosić o kupienie mi nieco budulca.
1703,"Biblioteka, filary na piętrze"
1704,Czemu nie jesteś w łóżku?
1706,Jak się mają dzieci?
1707,Stojaki na broń (4)
1720,"Kuchnia, fundament"
1724,"Dodaj magazyn, który można wyposażyć w rozmaite pojemniki i stojaki na broń. Zawiera zewnętrzny ganek."
1735,Jak się mają dzieci?
1739,Potrzebny mi koń.
1747,Wysoka szafa
1760,Gwiazda Zaranna.
1762,Żółta dziewczęca sukienka
1767,"Sypialnie, podpory ścian"
1769,"Zbrojownia, fundament"
1773,Warsztat w pokoju 4
1774,Zagrajmy w coś.
1777,Warsztat w pokoju 2
1781,Kredens
1790,Drewniany miecz
1794,Usuń warsztat z laboratorium alchemicznego.
1808,Rozkład pokoju 10
1814,Warsztat w pokoju 8
1820,A mój dom w Falkret?
1824,Magazyn. (<Global=BYOHHPCostStorageRm> szt. złota)
1835,Mały siewnik z kredensem
1838,"Zbrojownia, fundament"
1845,Zamieniam swoje laboratorium zaklinacza w pokój dziecięcy. (<Global=HDRiftenChildRoom> szt. złota)
1862,Jak się miewa <Alias.ShortName=Child1>?
1865,"Sierociniec, ogólne, brak matrony"
1871,Półka narożna
1872,Wyłączenie warsztatu w pokoju 3
1881,Jestem Smoczym Dziecięciem.
1886,Wyłączenie warsztatu w pokoju 2
1889,Jak się miewa <Alias.ShortName=Child1>?
1895,"Laboratorium alchemiczne, podłoga"
1901,Sejf
1904,Zamieniam swoje laboratorium alchemiczne w pokój dziecięcy. (<Global=HDWhiterunChildRoom> szt. złota)
1909,"Dwór nad Jeziorem, mój dom w Falkret."
1914,Zagrajmy w coś.
1920,Wysoka szafka
1930,Sofie
1935,"Tak, mam dom w Bieli."
1943,Warsztat ciesielski
1945,"Sala na trofea, podłoga"
1957,"Podstawa pod trofeum, mała"
1979,Sejf
1981,Umieść warsztat w zbrojowni.
1992,"<Alias.ShortName=Child2>, idź pobawić się na dworze."
1999,Kufer
2016,Kamieniogórze.
2028,Pokład gliny
2038,Biblioteka - warsztat
2046,Jak się mają dzieci?
2047,Kapusta
2048,"Szklarnia, podłoga"
2050,Biała Grań.
2064,Drzwi podłogowe
2083,Włączenie warsztatu w pokoju 1B
2088,Marchew
2089,Kapliczka Zenithara
2093,Wyłączenie warsztatu w pokoju 6
2094,Rozkład pokoju 3
2095,Niski stolik
2103,Szara chłopięca tunika
2121,Laboratorium alchemiczne
2127,Jak się mają dzieci?
2130,Koń
2133,(<Global=BYOHHouseLogCount>)
2134,Nie potrzebuję niczego więcej.
2142,"Zbrojownia, ściany"
2146,Wysoka szafka z gablotą
2154,Usuń warsztat z małego domu.
2164,Kredens
2165,Głowa horkera na ścianę
2166,Stolik
2173,"Biblioteka, ściany na parterze"
2176,"Magazyn, podłoga"
2177,Warsztat w pokoju 4
2181,Wyłączenie warsztatu w pokoju 1B
2182,Wiła
2183,Sejf
2184,"Biblioteka, baldachim na dachu"
2190,Jak się mają dzieci?
2192,"Mam dom, ale nie mam tam miejsca dla ciebie."
2193,Warsztat ciesielski
2198,Krab błotny na ścianę
2202,Miednica na stojaku
2203,Dodatek - zachodnie skrzydło - sypialnie
2205,Usuń warsztat ze szklarni.
2206,"Podstawa pod trofeum, mała"
2222,Zamieniam swoje laboratorium alchemiczne w pokój dziecięcy. (<Global=HDMarkarthChildRoom> szt. złota)
2226,Czerwona chłopięca tunika
2227,Warsztat w pokoju 1
2229,Pokój 4
2230,Wieża zaklinacza - usuń warsztat
2236,"Do adoptowania, spotkane"
2237,"Tak, mam duży dom w Białej Grani."
2248,Regał na książki
2249,Wyłączenie warsztatu w pokoju 10
2251,Manekin na zbroję
2252,Pobawmy się w berka.
2253,Stolec chochlika
2258,Jak się mają dzieci?
2260,Kapliczka Arkaya
2270,"Wietrzny Domek, moje miejsce w Białej Grani."
2278,Szczęka
2279,Rzeczna Puszcza.
2283,Magiczny katalizator
2285,Pokój 11
2294,Pobawmy się w chowanego.
2297,Nie teraz.
2302,Kredens
2305,Jak się mają dzieci?
2311,Czerwona dziewczęca sukienka
2312,Śnieżna bawełna
2325,"Tak, na pewno... synu."
2327,Dziecięcy kufer
2328,Dodatek - wschodnie skrzydło - zbrojownia 
2329,<Alias.ShortName=Child2>...
2335,Drzwi podłogowe
2346,Szafa
2347,Co masz na sprzedaż?
2350,Kapliczka Julianosa
2353,Wieża zaklinacza. (<Global=BYOHHPCostEnchanting> szt. złota)
2361,Laboratorium alchemiczne - usuń warsztat
2376,Włączenie warsztatu w pokoju 11
2378,"<Alias.ShortName=Child1>, idź pobawić się na dworze."
2384,Rozważ adopcję
2390,Lalka dla dziecka
2393,"Biblioteka, drzwi"
2394,"Magazyn, drzwi"
2395,Dodatek - wschodnie skrzydło - kuchnia
2397,"Sypialnie, dach"
2406,"Dodaj wieżę, którą można wyposażyć w narzędzia alchemiczne."
2409,"Biblioteka, baldachim na dachu"
2410,Jestem zabójcą.
2412,Jak się mają dzieci?
2419,"Biblioteka, dach"
2422,Lawenda
2423,"Zbrojownia, dach"
2430,Beczki z miodem (2)
2433,Wyłączenie warsztatu w pokoju 9
2434,"Tak, mam dom w Hjaalmarch."
2445,Pająk śnieżny
2446,"Przepraszam, nie teraz."
2447,<Alias.ShortName=Child2>. Idź wykonywać swoje prace domowe.
2454,"Kandelabr, duży"
2469,Stojak do garbowania
2472,Duży siewnik
2476,Dodatek - zachodnie skrzydło - wieża zaklinacza
2481,Biblioteka - usuń warsztat
2493,Runa
2499,Mora Tapinella
2502,Umieść warsztat w wieży zaklinacza.
2507,Engar
2511,Niebieska dziewczęca sukienka
2515,Pokój 3
2522,Warsztat w pokoju 6
2524,Główny budynek - kamień
2531,"Mogę cię adoptować, jeśli chcesz."
2533,Piec koksowy
2534,"Hjerim, mój dom w Wichrowym Tronie."
2539,"Dom Heljarchen, mój dom w Bieli."
2540,"Z drogi, dzieciaku."
2549,Biblioteka. (<Global=BYOHHPCostLibrary> szt. złota)
2551,Kim jesteś? Gdzie twoi rodzice?
2552,Sejf
2553,Beczki
2555,"Użyj warsztatu ciesielskiego, by postawić fundament swojego domu"
2564,Jestem arcymagiem Akademii w Zimowej Twierdzy.
2568,Jak się miewa <Alias.ShortName=Child1>?
2583,Krowa
2587,Drzwi podłogowe
2595,Lucia
2596,To... nie przyszło mi do głowy.
2608,Palenisko
2611,"Kuchnia, podpory ścian"
2616,Odwiedź swoją nową posiadłość w dzielnicy <Alias=Hold>
2617,Kim jesteś? Gdzie twoi rodzice?
2618,<Alias.ShortName=Child1>. Idź wykonywać swoje prace domowe.
2619,Umieść warsztat w piwnicy
2620,"Podstawa pod trofeum, mała"
2623,Dodaj skrzydło mieszkalne z główną sypialnią i pokojem dziecięcym. Zawiera zewnętrzny ganek.
2628,Półka ścienna
2635,"Użyj stołu kreślarskiego, by rozpocząć budowę swojego domu"
2636,Trumna
2637,"<Alias.ShortName=Child2>, idź pobawić się na dworze."
2650,"Tak, na pewno... córko."
2655,Wieszak na broń
2656,Szkielet
2657,Dziecięce ubrania
2660,Zimowa Twierdza.
2668,"Magazyn, ściany"
2675,"<Alias.ShortName=Child2>, czas do domu."
2680,Jak się mają dzieci?
2690,Dodatek - wschodnie skrzydło - biblioteka
2698,Dodatek - północne skrzydło - sala na trofea
2699,"<Alias.ShortName=Child1>, idź pobawić się na dworze."
2701,Jak się miewa <Alias.ShortName=Child1>?
2705,Włączenie warsztatu w pokoju 2
2710,ZEWNĘTRZE
2719,Włączenie warsztatu w pokoju 1
2731,Pierożek z kurczakiem
2733,Głowa wilka na ścianę
2746,Kuchnia. (<Global=BYOHHPCostKitchen> szt. złota)
2750,"Kuchnia, ściany"
2755,Biały kapelusz
2758,Stół zaklinacza
2760,Dodatek - wschodnie skrzydło - kuchnia
2763,"Sypialnie, ściany"
2764,Zielona chłopięca tunika
2766,Beczki
2771,"Wieża zaklinacza, dach"
2773,"Biblioteka, fundament"
2774,Opowiedz mi o sobie.
2775,Stolik
2782,Kępa pełzanicy
2786,Zagrajmy w coś.
2794,Regał na książki
2798,Pokój 9
2799,Warsztat w pokoju 3
2803,Dodatek - wschodnie skrzydło - biblioteka
2806,"Sierociniec, ogólne"
2821,"Zbrojownia, dach"
2825,"<Alias.ShortName=Child1>, czas do domu."
2826,"Tak, na pewno... synu."
2830,Kozia głowa na ścianę
2842,Masz tu 10 sztuk złota.
2847,"Kuchnia, palenisko"
2848,"Możesz adoptować maksymalnie dwoje dzieci, o ile posiadasz dom, w którym będzie dla nich miejsce."
2852,Porozmawiaj z Konstancją Michel na temat adopcji
2853,Szafa
2856,Wieszak
2862,W moim domu w Samotni.
2864,Drzwi podłogowe
2865,Jak się mają dzieci?
2866,Jak się mają dzieci?
2868,Napełnij butelki
2873,Zamieniam swój pokój dziecięcy na laboratorium zaklinacza. (<Global=HDRiftenEnchanting> szt. złota)
2882,Niedźwiedź śnieżny
2897,Pęknina.
2898,Jak się miewa <Alias.ShortName=Child1>?
2901,Ojcowska Miłość
2907,Cóż... dobrze.
2908,Wieszak
2910,"Kuchnia, drzwi"
2911,Plecak
2916,"Biblioteka, ściany na piętrze"
2918,Przepis na magiczny katalizator
2925,Warsztat w pokoju 10
2930,Jak się miewa <Alias.ShortName=Child1>?
2933,Szklarnia. (<Global=BYOHHPCostGreenhouse> szt. złota)
2935,Czerwony górski kwiat
2938,Wysoka szafka
2939,Kim jesteś? Gdzie twoi rodzice?
2944,Draugr
2948,Glina. (<Global=BYOHHPAmountClay> za <Global=BYOHHPCostClay> szt. złota)
2950,Niski stolik
2953,Jasne. Co masz?
2954,<Alias.ShortName=Child1>. Idź wykonywać swoje prace domowe.
2955,Kufer
2963,Jestem najemnikiem.
2977,"Wieża zaklinacza, główne filary"
2985,Błękitny górski kwiat
2986,Zębacz na ścianę
2988,"Dwór nad Jeziorem, mój dom w Falkret."
2989,<Alias.ShortName=Child2>. Idź wykonywać swoje prace domowe.
2990,Biurko
3000,Jak się miewa <Alias.ShortName=Child1>?
3005,<Alias.ShortName=Child1>. Mam coś dla ciebie.
3008,Dodatek - zachodnie skrzydło - szklarnia
3009,Zamieniam swój pokój dziecięcy na laboratorium alchemiczne. (<Global=HDWhiterunAlchemy> szt. złota)
3012,Rozkład pokoju 8
3015,Jak się mają dzieci?
3016,"Miodowe Zbocze, mój dom w Pękninie."
3022,Usuń warsztat ze zbrojowni.
3036,"Kuchnia, fundament"
3040,Huta
3042,Blaise
3051,Kredens
3057,Beczka miodu
3059,Jak się miewa <Alias.ShortName=Child1>?
3064,Stojak do garbowania
3065,Dodatek - północne skrzydło - sala na trofea
3067,Nic nie rób
3077,Podstawa kapliczki
3087,Tykwy
3089,Dziecięca sypialnia. (<Global=HDSolitudeChildRoom> szt. złota)
3095,Opowiedz mi o sobie.
3099,Jak się miewa <Alias.ShortName=Child1>?
3104,"Przyjaciele jarlów Falkret, Hjaalmarch i Bieli mogą kupić w tych dzielnicach ziemię i wybudować na niej swój dom."
3112,"Szklarnia, drzwi"
3115,Rorikstead.
3116,Masz tu 10 sztuk złota.
3117,Stół z ławkami
3121,Horker
3123,Por
3124,Pierożek lawendowy
3131,"Sala na trofea, drzwi"
3145,Jak się mają dzieci?
3147,Duży siewnik
3150,Jak się miewa <Alias.ShortName=Child1>?
3151,Kurczak. (<Global=BYOHHPCostChicken> szt. złota)
3152,"<Alias.ShortName=Child1>, idź pobawić się na dworze."
3158,Kinkiety (2)
3161,Siewnik
3171,Co się dzieje?
3173,"Laboratorium alchemiczne, fundament"
3178,Gablota i mała szafa
3181,Warsztat w pokoju 12
3189,Sypialnia. (<Global=BYOHHPCostBedroom> szt. złota)
3190,<Alias=Player>.
3192,"Kuchnia, podłoga"
3196,Mały siewnik z kredensem
3203,Szkatuła
3204,Głowa wilka na ścianę
3205,Duża podstawa pod trofeum
3215,Kufer
3222,Krzesło
3227,Markus
3228,RelationshipAdoption_FGReceiveGiftTopic
3229,"Biblioteka, podłoga"
3234,Dziecięca sypialnia. (<Global=HDWhiterunChildRoom> szt. złota)
