Index,Text
341,Estrai
343,Crostate alla baccaneve
344,Zuppa di ostriche
345,Torre dell'incantatore - Porte
346,Aggiunta - Ala est - Biblioteca
347,Stanza dei trofei - Sostegni muri
351,Sala
354,Stanza dei trofei - Muri
356,Sala - Pavimento
357,Magazzino - Porte
358,Torre dell'incantatore - Fondamenta
362,Serra - Porte
369,Una notevole aggiunta nello stile di Whiterun.
371,Biblioteca - Porte
374,Dummy Object
380,Camere da letto - Pavimento
381,Armeria - Porte
383,Torre dell'incantatore - Sostegni primo piano
384,Dummy Object
385,Mi serve un sovrintendente per casa mia. Ti interessa?
386,Casa - Muri
387,Forno
389, Banco di lavoro
391,Sala - Struttura tetto
394,Rimodella ingresso - A
397,Sala - Pavimento
398,Lettera dal sovrintendente di <Alias=HoldCity>
400,Casa - Fondamenta
402,Sala - Banchi di lavoro
403,Aggiunta - Ala est - Cucina
404,Camere da letto - Porte
409,Aggiunta - Ala ovest - Torre dell'incantatore
411,Serra - Muri
413,Aggiunta - Ala est - Biblioteca
416,Una notevole aggiunta nello stile di Solitude.
419,Crostata al ginepro
422,Dummy Object
423,Sala - Porta
425,Stanza dei trofei - Struttura tetto
428,Sala - Schema B
429,Una semplice casa con un singolo locale.
430,Torre dell'incantatore - Sostegni principali
431,Laboratorio d'alchimia - Sostegni principali
432,Aggiunta - Ala nord - Stanza dei trofei
433,Serra - Sostegni muri
437,Brocca di latte
438,Aggiunta - Ala est - Cucina
441,Ingresso - Banco di lavoro
444,Casa - Porta
445,Sala - Muri piano terra
446,Gunjar
447,Casa - Banco di lavoro
448,Cardine
449,Aggiunta - Ala est - Armeria
450,Sala - Tetto
452,Casa - Pavimento
453,Ci devo pensare.
454,Magazzino - Muri
456,Sala - Struttura muri
460,Deposito di argilla
464,Camere da letto - Fondamenta
465,Letto singolo
466,Sala - Sostegni primo piano
467,Sala - Tetto
468,Casa - Rimuovi banco di lavoro
470,Aggiunta - Ala est - Armeria
473,Laboratorio d'alchimia - Fondamenta
474,Ferramenti
475,Camere da letto - Muri
482,Rastrelliere per armi (3)
494,Covone di grano
497,Banco da carpentiere
505,Veste grigia da bambina
512,"Certo, l'avevo detto."
515,Armeria. (<Global=BYOHHPCostArmory> pezzi d'oro)
516,Banco da carpentiere
518,Teca su tavolino basso
519,Rayya
534,Teca e guardaroba piccolo
535,Aggiunta - Ala nord - Magazzino
537,Piccolo scaffale
538,Teca su tavolino basso
540,Laboratorio d'alchimia - Muri piano terra
541,Usa il tavolo da disegno per iniziale la costruzione della tua casa
543,Armeria - Pavimento
544,Idromele nord (5)
547,Mola
570,Armadio
574,Supporto per lampada
578,Camere da letto - Banco di lavoro
580,"Certo, l'avevo detto."
582,No. Finiscila di darmi fastidio.
583,Banco da carpentiere
590,Santuario di Talos
591,Scaffale angolare
597,Banco di lavoro stanza 2
598,Cantina
604,Comodino
607,Perché tanta fretta?
614,Teca
620,"È ora di tornare a casa, <Alias.ShortName=Child1>."
624,Laboratorio d'alchimia - Porte
628,Biblioteca - Sostegni primo piano
637,Schema stanza 7
645,Disattiva banco di lavoro stanza 1
655,Stanza dei trofei - Banco di lavoro
659,Uovo di falco
667,Candeliere da parete
668,Testa di horker
680,Camere da letto - Fondamenta
687,Adottato
691,Come sta <Alias.ShortName=Child1>?
693,Biblioteca - Pavimento
695,Vaso piccolo con armadio
696,Serra - Sostegni muri
697,Libreria
698,Vestiti da bambino
711,Miceto di Namira
713,Piazza in casa un banco di lavoro per la lavorazione dei mobili.
717,Comodino
726,Candelieri da parete (2)
728,Banco di lavoro stanza 1B
730,Comodini (2)
731,Cucina - Rimuovi banco di lavoro
732,Libreria alta
736,Bersagli per tiro con l'arco (2)
744,Tavolo per incantatori
752,Ponte del Drago.
754,Borsa
755,Teschio del drago
769,Banco da carpentiere
771,Attiva banco di lavoro stanza 6
777,Schema stanza 5
778,Supporto per trofei grande
779,Comodino
787,Piazza un banco di lavoro nella cucina.
789,Banco di lavoro stanza 7
803,Barile di pesce
807,Ho ricevuto la tua lettera sulla terra in vendita. È disponibile?
809,Banco di lavoro stanza 10
811,Dove sono i tuoi genitori?
813,Magazzino - Sostegni muri
816,"Ho una cosa per te, <Alias.ShortName=Child2>."
821,Catino su supporto
827,Tavolo rotondo e sedie
834,"Certo, tutto quello che vuoi. 1.000 pezzi d'oro?"
840,Stanza dei trofei - Rimuovi banco di lavoro
843,"Veramente, forse non è il momento adatto..."
853,"È ora di andare a letto, <Alias.ShortName=Child2>."
879,RASTRELLIERE PER ARMI
886,Ginepro
893,Cassaforte (5)
906,Scaffali da parete (4)
912,Tavolo con teche
914,Laboratorio d'alchimia - Sostegni primo piano
916,Placca per armi
918,Testa di orso
919,Ti piace la fattoria?
930,"È ora di tornare a casa, <Alias.ShortName=Child1>."
933,Stanza dei trofei - Tetto
938,Teca e armadio
942,Perché chiedi l'elemosina?
948,"Ho una cosa per te, <Alias.ShortName=Child2>."
953,Baccello fungale di palude
955,Banco di lavoro stanza 12
961,Supporto per trofei grande
967,"Sì, ho una casa a Falkreath."
972,Stanza dei trofei - Fondamenta
975,Aggiunta - Ala nord - Magazzino
984,Perché?
997,Disattiva banco di lavoro stanza 11
998,Aggiunta - Ala ovest - Camere da letto
1002,"È ora di tornare a casa, <Alias.ShortName=Child2>."
1005,Placca per armi
1014,Tenuta Windstad
1029,Lettera dello jarl <Alias=Jarl>
1030,Mi ripeti la tua storia?
1034,Corna di alce
1035,Sono un ladro.
1036,Pesce macellaio
1037,Come stanno i bambini?
1041,Guardaroba
1044,Cucina - Tetto
1053,Laboratorio d'alchimia - Tetto
1057,Camere da letto - Porte
1062,Visita la tua nuova proprietà di <Alias=Hold>
1067,"È ora di tornare a casa, <Alias.ShortName=Child1>."
1082,Campanula mortale
1083,Cardo
1084,Karthwasten.
1096,"Ho una cosa per te, <Alias.ShortName=Child1>."
1108,Supporto per lampada
1111,"No, mi dispiace. Ho cambiato idea."
1117,Come sta <Alias.ShortName=Child1>?
1121,Vaso
1125,La prendo. (<Global=BYOHHPCost> pezzi d'oro)
1127,"Urchin, met"
1128,Baule
1136,Rimuovi il banco di lavoro dalla cucina.
1145,Nessun problema. Ecco 500 monete d'oro.
1147,Tavolo quadrato
1149,"Nella Tenuta Proudspire, la mia casa a Solitude."
1150,Granchio del fango
1152,Barili
1153,Fungo luminoso
1155,"Il Palazzotto Vlindrel, la mia casa a Markarth."
1160,Laboratorio d'alchimia. (<Global=HDMarkarthAlchemy> pezzi d'oro)
1178,Come sta <Alias.ShortName=Child1>?
1179,Teca e armadio
1181,Vaso piccolo con armadio
1191,"Tenuta Windstad, la mia casa nell'Hjaalmarch."
1195,ETERIO
1199,Sfera nanica
1203,Sai dove posso comprare vetro o paglia?
1214,Vaso piccolo con armadio
1218,Come stanno i bambini?
1226,Barili
1227,Come sta <Alias.ShortName=Child1>?
1229,Banco di lavoro stanza 8
1240,Giardino
1241,Ci devo pensare.
1248,Stanza 5
1254,A casa mia a Markarth.
1257,Santuario di Akatosh
1259,Vix
1262,Ciao.
1264,Alesan
1265,Aggiungi una torre che è possibile adibire a biblioteca.
1268,Banco di lavoro stanza 7
1270,Cameretta. (<Global=HDMarkarthChildRoom> pezzi d'oro)
1271,Usa il banco da carpentiere per costruire le fondamenta della tua casa
1282,Magazzino - Fondamenta
1291,Come sta <Alias.ShortName=Child1>?
1292,Non importa.
1300,Serra - Struttura tetto
1305,Laboratorio d'alchimia - Banco di lavoro
1307,Scaffale alto
1310,Tavolo basso
1311,Una piattaforma di pietra ideale per la collocazione dei santuari dei Divini.
1320,<Alias.ShortName=Child1>...
1326,PEZZI
1327,Banco di lavoro stanza 11
1333,"È ora di andare a letto, <Alias.ShortName=Child1>."
1336,Recinto per animali
1347,Stanza dei trofei - Struttura tetto
1349,Piazza un banco di lavoro nella biblioteca.
1356,Giochiamo a qualcosa.
1360,Arredi - <Alias=Home>
1364,A casa mia nell'Hjaalmarch.
1369,MATERIALI DA COSTRUZIONE
1371,Torre dell'incantatore - Sostegni primo piano
1378,Santuario di Stendarr
1379,Rimuovi il banco di lavoro dalla stanza dei trofei.
1380,Legna. (<Global=BYOHHPAmountLogs> per <Global=BYOHHPCostLogs> pezzi d'oro)
1385,Al momento sono a corto di oro. (<Global=BYOHHPCost> pezzi d'oro)
1391,Camere da letto - Pavimento
1397,Orso
1400,Panca
1408,Patata
1415,Windhelm.
1417,A casa mia nel Falkreath.
1419,"Adoptable, not met"
1424,Candelieri da parete (2)
1434,"È ora di tornare a casa, <Alias.ShortName=Child1>."
1440,Cantina - Banco di lavoro
1441,No.
1442,Lichene gigante
1445,Forse è meglio se restiamo qui.
1449,Aggiungi una cucina arredabile con zona per la cottura dei cibi e contenitori vari.
1450,Di cosa si tratta?
1451,Aggiunta - Ala est - Biblioteca
1462,Tavolo rotondo e sedie
1483,Amore della madre
1485,"È ora di tornare a casa, <Alias.ShortName=Child2>."
1486,Radice di Nirn
1489,Banco di lavoro stanza 5
1496,Braciere
1507,Come sta <Alias.ShortName=Child1>?
1508,Pietra di Shor.
1509,Come sta <Alias.ShortName=Child1>?
1516,Scaffali da parete (3)
1517,"Ho una cosa per te, <Alias.ShortName=Child1>."
1520,Guardaroba piccolo
1536,Aggiungi una serra con vasi personalizzabili.
1540,Baule
1543,Laboratorio d'alchimia - Sostegni principali
1553,A casa mia nel Pale.
1554,Guardaroba
1555,Testa di alce
1572,Armeria - Sostegni muri
1578,Supporto per trofei piccolo
1580,È necessaria una gemma dell'anima suprema completamente carica per costruire l'incantatore arcano.
1581,Tunica blu da bambino
1584,L'appezzamento di cui mi parlavi è ancora disponibile?
1592,Vaso piccolo con armadio
1597,Hagraven
1601,Come stanno i bambini?
1608,Posso adottare uno dei vostri bambini?
1618,Granchio del fango
1619,Cucina - Tetto
1622,Banco di lavoro stanza 11
1627,Aggiunta - Ala nord - Laboratorio d'alchimia
1630,Botola
1633,Estrai
1637,Usa il banco da carpentiere per costruire le fondamenta della tua casa
1641,Mola
1643,Potremmo vivere nella mia casa nell'Hjaalmarch.
1653,Tenuta Windstad
1658,BYOHRelationshipAdoptableOrphanable_Confirm
1661,Tavolo basso
1681,Santuario di Mara
1682,Non è il momento.
1683,Hroldan Vecchia.
1686,Veste verde da bambina
1694,Thane del Falkreath
1697,Vorrei che comprassi dei materiali per costruzione per me.
1703,Biblioteca - Sostegni primo piano
1704,Non è ora di andare a letto?
1706,Come stanno i bambini?
1707,Rastrelliere per armi (4)
1720,Cucina - Fondamenta
1724,Aggiungi un'area di deposito arredabile con diversi contenitori e rastrelliere per armi. Include una veranda.
1735,Come stanno i bambini?
1739,Mi serve un passaggio.
1747,Guardaroba alto
1760,Dawnstar.
1762,Veste gialla da bambina
1767,Camere da letto - Sostegni muri
1769,Armeria - Fondamenta
1773,Banco di lavoro stanza 4
1774,Giochiamo a qualcosa.
1777,Banco di lavoro stanza 2
1781,Armadio
1790,Spada di legno
1794,Rimuovi il banco di lavoro dal laboratorio d'alchimia.
1808,Schema stanza 10
1814,Banco di lavoro stanza 8
1820,La mia casa a Falkreath?
1824,Magazzino. (<Global=BYOHHPCostStorageRm> pezzi d'oro)
1835,Vaso piccolo con armadio
1838,Armeria - Fondamenta
1845,Scambia il laboratorio incantamenti con una cameretta. (<Global=HDRiftenChildRoom> pezzi d'oro)
1862,Come sta <Alias.ShortName=Child1>?
1865,"Orphanage, generic, no matron"
1871,Scaffale angolare
1872,Disattiva banco di lavoro stanza 3
1881,Sono il Sangue di Drago.
1886,Disattiva banco di lavoro stanza 2
1889,Come sta <Alias.ShortName=Child1>?
1895,Laboratorio d'alchimia - Pavimento
1901,Cassaforte
1904,Scambia il laboratorio d'alchimia con una cameretta. (<Global=HDWhiterunChildRoom> pezzi d'oro)
1909,"Tenuta Lakeview, la mia casa nel Falkreath."
1914,Giochiamo a qualcosa.
1920,Scaffale alto
1930,Sofie
1935,"Sì, ho una casa nel Pale."
1943,Banco da carpentiere
1945,Stanza dei trofei - Pavimento
1957,Supporto per trofei piccolo
1979,Cassaforte
1981,Piazza un banco di lavoro nell'armeria.
1992,"Vai fuori a giocare, <Alias.ShortName=Child2>."
1999,Baule
2016,Colli Pietrosi.
2028,Deposito di argilla
2038,Biblioteca - Banco di lavoro
2046,Come stanno i bambini?
2047,Cavolo
2048,Serra - Pavimento
2050,Whiterun.
2064,Botola
2083,Attiva banco di lavoro stanza 1B
2088,Carota
2089,Santuario di Zenithar
2093,Disattiva banco di lavoro stanza 6
2094,Schema stanza 3
2095,Tavolo basso
2103,Tunica grigia da bambino
2121,Laboratorio d'alchimia
2127,Come stanno i bambini?
2130,Cavallo
2133,(<Global=BYOHHouseLogCount>)
2134,Non mi serve altro.
2142,Armeria - Muri
2146,Scaffale alto con teca
2154,Rimuovi il banco di lavoro dalla casa piccola.
2164,Armadio
2165,Testa di horker
2166,Comodino
2173,Biblioteca - Muri piano terra
2176,Magazzino - Pavimento
2177,Banco di lavoro stanza 4
2181,Disattiva banco di lavoro stanza 1B
2182,Spriggan
2183,Cassaforte
2184,Biblioteca - Copertura tetto
2190,Come stanno i bambini?
2192,"Ho una casa, ma non ho una stanza per te."
2193,Banco da carpentiere
2198,Granchio del fango
2202,Catino su supporto
2203,Aggiunta - Ala ovest - Camere da letto
2205,Rimuovi il banco di lavoro dalla serra.
2206,Supporto per trofei piccolo
2222,Scambia il laboratorio d'alchimia con una cameretta. (<Global=HDMarkarthChildRoom> pezzi d'oro)
2226,Tunica rossa da bambino
2227,Banco di lavoro stanza 1
2229,Stanza 4
2230,Torre dell'incantatore - Rimuovi banco di lavoro
2236,"Adoptable, met"
2237,"Sì, ho una casa a Whiterun."
2248,Libreria
2249,Disattiva banco di lavoro stanza 10
2251,Manichino per armature
2252,Giochiamo a ce l'hai.
2253,Ceppo di folletto
2258,Come stanno i bambini?
2260,Santuario di Arkay
2270,"Breezehome, la mia casa a Whiterun."
2278,Imbroglione
2279,Riverwood.
2283,Incantatore arcano
2285,Stanza 11
2294,Giochiamo a nascondino.
2297,Non adesso.
2302,Armadio
2305,Come stanno i bambini?
2311,Veste rossa da bambina
2312,Cotone della tundra
2325,"Sì, è sicuramente così, figlio mio."
2327,Baule per bambini
2328,Aggiunta - Ala est - Armeria
2329,<Alias.ShortName=Child2>...
2335,Botola
2346,Guardaroba
2347,Cosa vendi?
2350,Santuario di Julianos
2353,Torre dell'incantatore. (<Global=BYOHHPCostEnchanting> pezzi d'oro)
2361,Laboratorio d'alchimia - Rimuovi banco di lavoro
2376,Attiva banco di lavoro stanza 11
2378,"Vai fuori a giocare, <Alias.ShortName=Child1>."
2384,Considera adozione
2390,Bambola
2393,Biblioteca - Porte
2394,Magazzino - Porte
2395,Aggiunta - Ala est - Cucina
2397,Camere da letto - Tetto
2406,Aggiungi una torre che è possibile adibire a laboratorio d'alchimia.
2409,Biblioteca - Copertura tetto
2410,Sono un assassino.
2412,Come stanno i bambini?
2419,Biblioteca - Tetto
2422,Lavanda
2423,Armeria - Tetto
2430,Botti di idromele (2)
2433,Disattiva banco di lavoro stanza 9
2434,"Sì, ho una casa nell'Hjaalmarch."
2445,Ragno congelante
2446,Non adesso.
2447,"Finisci quello che avevi da fare, <Alias.ShortName=Child2>."
2454,Lampadario grande
2469,Cavalletto per conciatura
2472,Vaso grande
2476,Aggiunta - Ala ovest - Torre dell'incantatore
2481,Biblioteca - Rimuovi banco di lavoro
2493,Runa
2499,Mora Tapinella
2502,Piazza un banco di lavoro nella torre dell'incantatore.
2507,Engar
2511,Veste blu da bambina
2515,Stanza 3
2522,Banco di lavoro stanza 6
2524,Sala - Pietra
2531,"Potrei adottarti, se vuoi."
2533,Braciere
2534,"Hjerim, la mia casa a Windhelm."
2539,"Salone Heljarchen, la mia casa nel Pale."
2540,Levati di torno.
2549,Biblioteca. (<Global=BYOHHPCostLibrary> pezzi d'oro)
2551,Chi sei? Chi sono i tuoi genitori?
2552,Cassaforte
2553,Barili
2555,Usa il banco da carpentiere per costruire le fondamenta della tua casa
2564,Sono l'Arcimago dell'Accademia di Winterhold.
2568,Come sta <Alias.ShortName=Child1>?
2583,Mucca
2587,Botola
2595,Lucia
2596,Non ci avevo pensato.
2608,Focolare
2611,Cucina - Sostegni muri
2616,Visita la tua nuova proprietà di <Alias=Hold>
2617,Chi sei? Chi sono i tuoi genitori?
2618,"Finisci quello che avevi da fare, <Alias.ShortName=Child1>."
2619,Piazza un banco di lavoro nella cantina.
2620,Supporto per trofei piccolo
2623,Aggiungi un'ala residenziale con camera padronale e cameretta. Include una veranda.
2628,Scaffale da parete
2635,Usa il tavolo da disegno per iniziale la costruzione della tua casa
2636,Bara
2637,"Vai fuori a giocare, <Alias.ShortName=Child2>."
2650,"Sì, è sicuramente così, figlia mia."
2655,Placca per armi
2656,Scheletro
2657,Vestiti da bambino
2660,Winterhold.
2668,Magazzino - Muri
2675,"È ora di tornare a casa, <Alias.ShortName=Child2>."
2680,Come stanno i bambini?
2690,Aggiunta - Ala est - Biblioteca
2698,Aggiunta - Ala nord - Stanza dei trofei
2699,"Vai fuori a giocare, <Alias.ShortName=Child1>."
2701,Come sta <Alias.ShortName=Child1>?
2705,Attiva banco di lavoro stanza 2
2710,ESTERNO
2719,Attiva banco di lavoro stanza 1
2731,Raviolo di pollo
2733,Testa di lupo
2746,Cucina. (<Global=BYOHHPCostKitchen> pezzi d'oro)
2750,Cucina - Muri
2755,Fungo bianco
2758,Tavolo per incantatori
2760,Aggiunta - Ala est - Cucina
2763,Camere da letto - Muri
2764,Tunica verde da bambino
2766,Barili
2771,Torre dell'incantatore - Tetto
2773,Biblioteca - Fondamenta
2774,Parlami di te.
2775,Comodino
2782,Rampicanti
2786,Giochiamo a qualcosa.
2794,Libreria
2798,Stanza 9
2799,Banco di lavoro stanza 3
2803,Aggiunta - Ala est - Biblioteca
2806,"Orphanage, generic"
2821,Armeria - Tetto
2825,"È ora di tornare a casa, <Alias.ShortName=Child1>."
2826,"Sì, è sicuramente così, figlio mio."
2830,Testa di capra
2842,Ecco 10 pezzi d'oro.
2847,Cucina - Focolare
2848,"Puoi adottare fino a due bambini, a patto che tu abbia una casa con una stanza per loro."
2852,Parla con Constance Michel riguardo all'adozione
2853,Guardaroba
2856,Supporto sospeso
2862,A casa mia a Solitude.
2864,Botola
2865,Come stanno i bambini?
2866,Come stanno i bambini?
2868,Riempi bottiglie da
2873,Scambia la cameretta con un laboratorio incantamenti. (<Global=HDRiftenEnchanting> pezzi d'oro)
2882,Orso delle nevi
2897,Riften.
2898,Come sta <Alias.ShortName=Child1>?
2901,Amore del padre
2907,E va bene.
2908,Supporto sospeso
2910,Cucina - Porte
2911,Zaino
2916,Biblioteca - Muri primo piano
2918,Schema per incantatore arcano
2925,Banco di lavoro stanza 10
2930,Come sta <Alias.ShortName=Child1>?
2933,Serra. (<Global=BYOHHPCostGreenhouse> pezzi d'oro)
2935,Fiore rosso di montagna
2938,Scaffale alto
2939,Chi sei? Chi sono i tuoi genitori?
2944,Draugr
2948,Argilla. (<Global=BYOHHPAmountClay> per <Global=BYOHHPCostClay> pezzi d'oro)
2950,Tavolo basso
2953,Certo. Cos'hai lì?
2954,"Finisci quello che avevi da fare, <Alias.ShortName=Child1>."
2955,Baule
2963,Sono un mercenario.
2977,Torre dell'incantatore - Sostegni principali
2985,Fiore blu di montagna
2986,Pesce macellaio
2988,"Tenuta Lakeview, la mia casa nel Falkreath."
2989,"Finisci quello che avevi da fare, <Alias.ShortName=Child2>."
2990,Scrivania
3000,Come sta <Alias.ShortName=Child1>?
3005,"Ho una cosa per te, <Alias.ShortName=Child1>."
3008,Aggiunta - Ala ovest - Serra
3009,Scambia la cameretta con un laboratorio d'alchimia. (<Global=HDWhiterunAlchemy> pezzi d'oro)
3012,Schema stanza 8
3015,Come stanno i bambini?
3016,"Honeyside, la mia casa a Riften."
3022,Rimuovi il banco di lavoro dall'armeria.
3036,Cucina - Fondamenta
3040,Crogiolo
3042,Blaise
3051,Armadio
3057,Botte di idromele
3059,Come sta <Alias.ShortName=Child1>?
3064,Cavalletto per conciatura
3065,Aggiunta - Ala nord - Stanza dei trofei
3067,Non fare niente
3077,Base del santuario
3087,Zucche
3089,Cameretta. (<Global=HDSolitudeChildRoom> pezzi d'oro)
3095,Parlami di te.
3099,Come sta <Alias.ShortName=Child1>?
3104,"Gli amici degli jarl del Falkreath, dell'Hjaalmarch e del Pale possono acquistare appezzamenti di terreno ed edificare la propria casa."
3112,Serra - Porte
3115,Rorikstead.
3116,Ecco 10 pezzi d'oro.
3117,Tavolo con panche
3121,Horker
3123,Porro
3124,Raviolo alla lavanda
3131,Stanza dei trofei - Porte
3145,Come stanno i bambini?
3147,Vaso grande
3150,Come sta <Alias.ShortName=Child1>?
3151,Pollo. (<Global=BYOHHPCostChicken> pezzi d'oro)
3152,"Vai fuori a giocare, <Alias.ShortName=Child1>."
3158,Candelieri da parete (2)
3161,Vaso
3171,Che problema c'è?
3173,Laboratorio d'alchimia - Fondamenta
3178,Teca e guardaroba piccolo
3181,Banco di lavoro stanza 12
3189,Camera da letto. (<Global=BYOHHPCostBedroom> pezzi d'oro)
3190,<Alias=Player>.
3192,Cucina - Pavimento
3196,Vaso piccolo con armadio
3203,Forziere
3204,Testa di lupo
3205,Supporto per trofei grande
3215,Baule
3222,Sedia
3227,Markus
3228,RelationshipAdoption_FGReceiveGiftTopic
3229,Biblioteca - Pavimento
3234,Cameretta. (<Global=HDWhiterunChildRoom> pezzi d'oro)
3239,Svuota vaso
3250,"Ho una cosa per te, <Alias.ShortName=Child2>."
3255,"Salone Heljarchen, la mia casa nel Pale."
3285,Gregor
3286,Cucina - Banco di lavoro
3287,Tenuta Windstad
3292,Armeria - Rimuovi banco di lavoro
3295,"Sì, ho una casa a Markarth."
3305,Rimuovi il banco di lavoro dalla cantina.
3306,Tocco del genitore
3320,Aggiungi una cantina sotto alla sala.
3322,Libreria alta
3342,Dawnstar
3348,Come stanno i bambini?
3350,"Orphanage, standard, no matron"
3357,Cassettone
3361,Forgia del fabbro
3363,Whiterun
3364,Tavolo da pranzo e sedie
3367,Riften
3368,Markarth
3374,Banco di lavoro stanza 3
3375,Solitude
3377,Mulino di Anga
3397,Torre dell'incantatore - Copertura tetto
3401,Testa di orso
3402,Apiario
3413,MOBILI
3420,Rastrelliere per armi (4)
3430,A casa mia a Whiterun.
3435,Compra della legna per costruire la tua casa
3438,Rimuovi il banco di lavoro dal magazzino.
3439,Come stanno i bambini?
3446,Torre dell'incantatore - Porte
3449,Botola
3450,Cavallo
3451,"Visita Breezehome, la tua nuova casa"
3461,Usa il tavolo da disegno per iniziale la costruzione della tua casa
3473,Banco di lavoro stanza 6
3475,Cucina - Struttura tetto
3485,Tunica gialla da bambino
3493,"È ora di andare a letto, <Alias.ShortName=Child1>."
3497,Cantina
3498,Schema stanza 6
3507,Ho una casa nel Pale.
3514,Biblioteca - Muri piano terra
3519,"Aggiungi una stanza dei trofei arredabile con teche, trofei di animali e rastrelliere per ami."
3521,Biblioteca - Fondamenta
3525,Cameretta. (<Global=HDWindhelmChildRoom> pezzi d'oro)
3526,<Alias.ShortName=Child1>...
3527,Banco di lavoro stanza 1B
3529,CONTENITORI
3530,Stanza 7
3538,"È ora di tornare a casa, <Alias.ShortName=Child2>."
3543,Barili
3547,Libreria alta
3549,Sala - Stile C
3550,Sedia
3553,Tenuta Windstad
3554,Stalla
3559,Torre dell'incantatore - Muri primo piano
3564,Disattiva banco di lavoro stanza 5
