Index,Text
186,¿Cómo quieres que me encargue de ello?
187,Torbellino arrollador 3
189,Hacha de combate de ébano de relámpago
191,Daga élfica de ventiscas
192,Guardia de la Grieta
193,Botas
194,Whiterun Civil War Argument Scene
196,Enemigos
197,Boca
199,Poción  del caballero
201,Cueva de la Deriva del Cristal
205,Tengo una pregunta sobre la estatua.
206,"¿Hakon, Gormlaith, Felldir? ¿Quiénes son?"
216,Daga de cristal de consunción
219,Mandoble daédrico sagrado
221,Olvídalo. Me he equivocado.
225,Arco daédrico de fuego
226,Custodia: inquebrantable
228,Saca a Derkeeto de la cueva
229,Botas del Amanecer Mítico
232,¿Y ahora qué hacemos?
234,Tengo información importante para ti.
235,Falion
236,Primavera
237,Esqueleto
241,Escudo orco de supresión de escarcha
255,Botas
258,Esfera enana
261,Mandoble enano
267,La facción de los fantasmas
268,T8r
270,Relaciones
274,Carta inculpatoria
276,Bretón
277,Brazales de escamas de presa
278,Llamada de lo salvaje 3
279,Hacha de combate orca de miedo
282,Pacificar
287,He colocado el material de contrabando en el Sload Delicado.
288,Bashnag
289,"Sí, y aquí está lo que había en la caja fuerte."
291,Mandoble élfico de virtud
293,¿Por qué haría eso a su propia familia?
296,Parece muy fácil.
297,Vaca
306,Estudiante
310,A tu servicio.
313,DialogueGenericSharedInfo
314,Quiero hacerte algunas preguntas sobre tu hija.
315,Recuérdame... ¿Qué se supone que debo hacer?
320,Reparar
322,Uraccen
323,Casa de Nepote
330,Mandoble de cristal de exilio
331,Yelmo de piel de alquimia menor
332,Salud
334,El olor de la sangre
335,Para pelea de intimidar
337,Love Repository
342,Mundo onírico
343,Corona sangrante
347,Puede que en otra ocasión.
348,Gruta de Agua Gris
352,Vigilantes luchando contra atronachs
356,Desplazar
357,Has mencionado a Nivenor.
361,Absorber aguante
368,Viajar solo puede ser muy peligroso...
371,Lleva unas sales de escarcha a <Alias.ShortName=QuestGiver>
373,Llave de Ansilvund
374,No importa. Yo... me he equivocado.
377,[PELIGRO]
378,Delphine
379,Mandoble élfico de resplandor
380,AllyKilled
382,Arco élfico de resplandor
383,Facción gigante
392,Caminante de Mareas Bajas
393,Cofre
397,AudioTemplateHagraven
398,Háblame de las limpiezas.
401,Escudo de piel de escarcha decreciente
406,Arco daédrico de destierro
409,Forma de alma en pena
410,Facción de la granja Río Congelado
415,¿Cómo puedo salir de aquí?
419,Sígueme.
420,HumanBeard41
423,Conjurar esclavo de las llamas potente
424,¿Qué hago con el Pergamino antiguo cuando lo encuentre?
427,"No, tienes razón. Elenwen se queda."
431,¿Vemos qué piensa tu padre de esta carta?
439,Caja fuerte de Aringoth
444,Rubio oscuro
445,Rubio claro
446,DA07ShrineofMehrunesDagonExitTrigger
447,Rubio miel
450,Ayuda a los héroes de Sovngarde a dispersar la niebla de Alduin
451,Auburn
452,Castaño medio
453,Castaño oscuro
454,Negro
459,Gris acerado
462,No me gusta entrometerme en asuntos familiares.
465,Gris fuerte
466,¿Sabes por qué la perseguía?
467,Corona de Barenziah
469,Normal
472,Garras de oso
473,TonoVerdeOscuro
476,Tinte azulado oscuro
477,Hacha de combate élfica de sangría
484,Guanteletes de lobo
485,TonoVerdeClaro
486,HumanoPielCadáver
487,Trato hecho.
491,Tinte amarillo medio
492,DialogueDawnstarQuicksilverLeigelfLond02
495,Media de color
497,Hacha de combate afilada nórdica antigua de hielo
498,RedTintDeep
499,Filnjar
501,Hacha de combate élfica de agotamiento
502,RedTintAverage
507,Tinte azulado medio
509,Tinte marrón medio
510,Al final maté a tu enemigo.
511,Arco orco de descargas
512,HumanoPielBaseBronceada
513,RedTintDark
514,RedTintLight
515,Espíritu guardián de gato sable
517,HumanoPielOscura01
522,Habla con Esbern
523,Maestro
526,LowerSocketRed01
527,Servicios de Blanco Vial
528,HumanoPielBaseBlanca04
531,10.000 de oro. (Mentir))
532,HumanoPielBaseBlanca05
533,Huevo de zorzal
534,HumanoPielBasePálida01
537,HumanoPielOscura04
539,HumanoPielOscura05
540,Hombre lobo señor de las bestias
544,OrcSkin03
546,OrcSkin04
547,AltoElfoPiel01
548,AltoElfoPiel02
549,"Fue el que atacó Helgen, cuando Ulfric huyó de los Imperiales."
550,AltoElfoPiel03
552,AltoElfoPiel04
557,Tinte amarillo brillante
558,Tinte azulado claro
559,Ayuda a la gente de la Cuenca (<Global=FriendsCountReach>/<Global=FriendsTotalMajorHold>)
560,BlackBrownBase
562,Verde
565,Tito Mede II está muerto... por mi mano.
568,Amarillo
570,Granja de Pelagia
571,Azules
574,Raíz de nirn
575,Águila Roja
576,No importa. Quizá más tarde.
579,Nido del Límite del Viento
581,Arco orco de abrasamiento
582,Cofre
583,Marrones
584,Naranja
585,Negro
586,Presentaciones de los Capas de la Tormenta
587,¿Cómo destruyo las colmenas?
588,Aquí tienes el libro que buscabas.
589,Azules
590,Verde
591,Cueva de la Deriva del Cristal
592,No te puedo ayudar con eso.
593,Ralof
596,¿Sabes por qué te estaba persiguiendo?
598,HumanoPielBaseBlanca07
601,Fuerza implacable media
603,Fuego
605,Hacha de guerra enana de disminución
606,Pergamino: zombi terrorífico
607,HumanoPielBaseBlanca09
609,"Si me dices dónde está, puedo ir a buscártelo."
610,¿Hay algo que yo pueda hacer?
612,WarpaintRed01
613,Embajada de Thalmor (mazmorra)
614,Guardia de hechiceros
616,Abrir cerraduras
617,WarpaintRed03
623,Sectario de Boethiah
625,No conozco a tu hermano.
627,Rango = qué misión fue la última que se completó
629,Pintura de guerra azul 03
630,Pintura de guerra azul 04
631,Drowned Sorrows
633,MQ201 Thalmor Faction
634,Pintura de guerra verde 02
635,WarpaintGreen03
638,WarpaintOrange02
641,WarpaintYellow01
642,Jefe bandido
643,El regreso de la Cercenadora sombría.
647,Se te ve sediento.
648,Alambique de maestro
649,HumanoPielOscura09
650,HumanoPielOscura06
654,Conjurar familiar
656,HumanoPielOscura07
662,Fantasma dunmer
667,DialogueMarkarthHagsCureSceneMuiriBothela04
671,DarkElfSkin02
673,¿Cuál es el plan?
674,Campamento del ejército Imperial
675,DarkElfSkin03
678,dunRannveigQSTLOSTTOCOMBAT
679,DarkElfSkin05
680,Háblame de tus padres.
681,AvoidThreat
682,Susurro del aura
687,HairShavedMaleOrc12
688,AltoElfoPiel05
690,No puedes lanzar hechizos a distancia bajo el agua.
691,Mitos de Sheogorath
698,Piel de elfo del bosque 04
700,Pila de heno
703,Botas imperiales de resistencia a la descarga
707,OrcMaleLipColor02
708,OrcMaleLipColor03
711,OrcMaleLipColor04
714,DarkElfMaleLips01
718,Hacha de combate daédrica de invierno
720,Mandoble daédrico de anulación
721,"Y entonces, ¿qué haces?"
722,Ataúd
723,AltoElfoLabios01
724,Arco vinculado
725,LabiosAltoElfo02
726,LabiosAltoElfo03
727,Erikur House Scene 2
728,Túnel de huida de la Vigilia de Treva
729,"Si tienes demasiados objetivos de misión, echa un vistazo a tu diario para comprobar si tienes más de una misión activa. En la categoría Varios, podrás activar o desactivar cada objetivo."
730,LabiosAltoElfo05
733,Botas de acero de fuerza
734,LabiosElfodelBosque01
735,Hacha de combate de hierro de escarcha
736,LabiosElfodelBosque02
739,"La escuela de la conjuración se utiliza para alzar muertos, convocar criaturas de uno de los planos de Oblivion y para atrapar las almas de oponentes muertos en combate."
741,Mandoble de cristal de rayos
742,Black Briar Meadery Scene 02
744,LabiosElfodelBosque05
746,Barril
747,Thieves Guild Dialogue Scene 10
748,LabiosGuardiaRojaVarón02
750,Llave de la prisión de Lucero del Alba
751,Pata de buey asada
753,¿Qué tal <Alias=SonsMajorHoldCapital>?
754,LabiosGuardiaRojaVarón03
760,LabiosGuardiaRojaVarón05
761,LabiosGuardiaRojaMujer01
762,Yelmo de cristal de conjuración extrema
764,Soporte para escudo
766,Urna funeraria
771,Reducto del Valle Perdido
772,Túnica refinada
776,Brazales de piel
777,TEMP - LIGHTS OUT
778,Habla con el jarl de Carrera Blanca
779,Contrato: mata a Hern
780,Draugr
782,"Tengo un hechizo de custodia, pero nunca lo he usado."
783,¿Aún tienes esa carta que necesitas enviar?
784,¡Madanach es el responsable de estos asesinatos!
786,Fragmentos del filo de la Cuchilla de Mehrunes
787,FemaleEyesHumanLightBlue
789,¿Has pensado alguna vez en volver a Morrowind?
790,Absorción vampírica
791,Tengo una entrega de Romlyn.
792,Siddgeir
793,Bee and Barb Scene 15
798,Solo se muestra si el jugador es un Capa de la Tormenta
806,HairLineMaleNord5
807,Bodega de Mauhulakh
809,¿Quieres robar este caballo?
812,Puerta de madera
813,Aún no estoy a punto.
814,Llévale el barril de aguamiel a <Alias=TG03SPJarlAlias>
815,Maza enana de electrocución
818,Detectar vida
829,Era
831,Torre de Calcelmo
832,Reforzar salud
833,Arivanya
837,¿Cultivas tus propias cosechas?
839,Mandoble élfico de ventiscas
841,Encuentra pruebas sobre Nepote
846,Silla
856,Casa del minero
860,"De hecho, sí que hay algo que podrías hacer por mí."
862,¿Qué quieres?
863,Mago aspirante
866,¿Y la destilería Amielada?
867,La puerta susurrante
870,Runa de fuego
880,Los poderes solo se pueden utilizar una vez al día.
881,Lealtad animal 1
898,¿Qué problema hay con tu aprendiz?
900,Círculo de protección
901,Reforzar bloquear
903,Escudo orco
904,Absorción de magia
905,Sigue a Brynjolf
908,¿Por qué te uniste a los Renegados?
910,¿Qué te preocupa?
911,Casa de Endon
913,Letargo de Vaermina
915,Diálogo del Sepulcro del Crepúsculo
918,Negro azulado
920,¿Por qué lo guardabas en secreto?
921,Hroki
922,AudioCategoryAMB
930,AudioCategoryVOC
931,AudioCategoryNonVOC
932,$Voice
936,Armadura de hierro bandeado
937,FemaleEyesOrcYellow
938,MG Great Hall Scene 5
939,Facción de la casa de Gerdur de Cauce Boscoso
945,"¿Cuáles son mis nuevas órdenes, señor?"
946,Fuerza implacable
948,Tinte marrón oscuro
950,"Se puede ordenar a la mayoría de aliados y contratados que te siguen que interactúen con el mundo. Pueden abrir puertas, recoger objetos, ir a lugares específicos o atacar a enemigos."
954,Sigilo
955,Enseres de fuego fatuo
956,Hacha de combate élfica de siega
957,Hijo invisible
959,Veneno de miedo mortal
961,Granja de Hlaalu
967,Arco de cristal de sopor
968,Saludos.
969,Nombre del jugador
973,Volverse etéreo
974,Pudrir cerebro
976,Prisionero
978,Mochila
979,Reúnete con Jon Batallador en la estatua de Talos
985,Mejor voy a ver qué sabe Arngeir sobre este grito.
986,"Te puedo romper unos cuantos huesos, si hace falta..."
987,¿Qué tipo de seguridad debería esperar?
990,¿Por qué temes a Hevnoraak?
991,Guanteletes de acero de presa
995,Lillith Telar de las Doncellas
998,¿Me creerías si te dijera que tuve una visión?
1000,Palabra de poder
1002,Despejar cielos
1003,¿Qué tengo que hacer?
1008,He visto como mirabas a esa criada.
1009,Huevo de gallina
1012,Botas imperiales de discreción mayor
1013,Aversión a la descarga mortal
1018,Cancelar
1019,Botas de ébano de descarga menguante
1020,Me he encargado de Sarthis Idren.
1025,Quería comprobar qué tal nos va.
1031,DialogueGenericDestroyObject
1032,Flechero
1034,"Te refieres a mí, ¿verdad?"
1035,He derrotado a Alduin.
1036,Ralentizar tiempo
1038,Establos de Ventalia
1040,Azzadal
1044,¿Prometes servirme?
1045,Llamada al valor
1046,MarksFemaleHumanoid05LeftGash
1050,Arco orco de vinculación
1055,Bola de fuego
1056,Estaca de hielo (solo para DRAGONES)
1059,Aliento de escarcha
1060,Cofre
1063,Efluvio vil
1066,Aliento de escarcha
1068,Wabbajack
1069,¿Puedo preguntar de dónde viene toda esta carne?
1071,Mandoble afilado nórdico antiguo de frío
1072,Yelmo daédrico de ilusión extrema
1079,Hacha de guerra élfica de debilitamiento
1081,Dedos largos
1082,Lealtad animal
1084,Desasosiego
1086,Bastón de destierro
1092,Dame la carta. Yo se la llevaré.
1094,Aptitud de parálisis especial
1095,Reforzar aguante
1096,Susurro del aura
1097,Debilidad a la descarga
1100,La piedra sombría
1102,Marca de la muerte
1104,"La verdad, no sé si todo esto ha merecido la pena."
1109,Espada de cristal de cosecha
1110,¿Cuál es tu relación con los Thalmor?
1111,¿Qué tiene esta espada de especial?
1112,Paz de Kyne
1114,Devuélvele el busto del Zorro Gris a Delvin
1115,Proyectar voz
1118,Collar encantado
1121,Cazador curtido
1122,Forma de hielo
1126,¿Cómo se ha convertido una elfa oscura en edecán?
1130,Aliento condensado
1131,No te lo estoy pidiendo. (Intimidar)
1132,Martillo de guerra enano de agotamiento
1136,El olor de la sangre
1139,Aullido de terror
1140,Facción de la casa de Ysolda en Carrera Blanca
1145,Aullido de la manada
1147,Iré contigo.
1148,Grito de batalla
1151,Guanteletes de placas de dragón de manejo inigualable
1152,Oso pardo
1155,Facción de cabras
1156,Lengua bestial
1157,Fire Breath (for DRAGONS only)
1159,Llamada de lo salvaje
1160,Laboratorio de alquimia. (<Global=HDMarkarthAlchemy> de oro)
1163,Botas élficas de supresión de descarga
1166,Teletransporte
1168,Torbellino arrollador
1169,Caverna del Verde Sombrío
1179,Tirador
1180,Soldado
1182,No estoy aquí por eso.
1185,Encuentra la manera de salir de Laberintia
1188,Fuerza implacable
1192,Arrald Corazón Congelado
1194,Invocación de tormenta del dragón
1196,Tormenta de hielo
1197,Fus
1205,Ro
1206,"No pasa nada, tengo permiso para estar aquí. (Persuadir)"
1209,Daga de hierro de escarcha
1210,Yol
1211,Carcelero de Riften
1213,DragonFire01
1215,Vamos.
1216,DragonFire03
1220,Puerta
1221,Espada élfica de inmovilización
1224,Palabras de la matriarca Ahnissi
1227,Lo
1228,Sah
1230,Wuld
1232,TEMP - LIGHTS OUT
1233,N4
1234,Sí
1236,Flecha de hierro
1237,Creo que todo el mundo debería ser bienvenido.
1241,Kest
1243,Botas de placas de dragón de reducción de escarcha
1244,Cueva de la Roca de Guldun
1245,Z3
1246,Gron
1247,Casa de Daighre
1248,F1s
1249,Corona sangrante
1251,¿Eres consciente de que es una locura?
1252,Ru
1256,Mandoble daédrico de invierno
1257,Hacha de guerra de cristal de vinculación
1258,Rondach
1259,Defiende la barricada que protege la casa del jarl
1260,Espada élfica
1261,TG09 Nightingale Enemy Faction
1264,Su
1268,Veta de mineral de plata
1269,Lok
1270,V4
1271,Daga de ébano
1276,Llave maestra de Torsten
1277,J8r
1280,Aptitudes del atronach de la escarcha
1282,Eola
1285,El Muro de Alduin
1287,EnterBowZoomBreath
1289,Z4
1294,TEMP
1295,"Las armas a dos manos infligen más daño que las de a una mano, pero no bloquean muy bien."
1296,Frul
1297,Od
1299,¿Dónde está el dragón?
1302,T3d
1303,EyeKhajiitMale
1307,Curación reforzada
1308,Klo
1309,Poción de aguante abundante
1310,Reforzar abrir cerraduras
1315,¿Quién es el mago de la corte?
1318,Hun
1319,K1l
1321,(Permanecer en silencio)
1323,Z8r
1325,Fo
1328,AudioTemplateSkeever
1329,D3n
1331,Zun
1334,El Adabal-a
1335,DialogueGenericScene04
1338,V3k
1339,Mina Rompedor de Hierro
1340,M7
1341,T4
1342,L1s
1345,Kr3
1346,Lun
1347,Aus
1348,Verja de la jaula
1349,Martillo de guerra de acero
1350,Templo de Xrib
1354,Strun
1357,Posada La fruta gélida
1362,Guanteletes orcos de herrería sublime
1365,Qo
1369,¿Qué es la Corona dentada?
1370,K1n
1371,Ya tengo la estatua.
1372,Drem
1375,Bolsillos adicionales
1378,M9
1379,Destrucción
1381,Falmer
1382,Gut
1385,Hacha de guerra de cristal de recolección
1386,3z
1388,Slen
1390,Nus
1396,DwarvenSteamCenturion
1397,Espada de ébano de aturdimiento
1398,Yelmo de placas de dragón
1400,Incensario vacío
1407,Nana Ildene
1409,Bastón del sacerdote dragón
1410,Aullido de la manada
1412,Consigue acceder a Hjerim
1413,Dart Trap Weapon
1414,Armario
1421,Urna funeraria
1422,Cueva Pierna Rota
1425,¿Y ahora qué?
1428,Grito de batalla
1429,Voz del emperador
1430,Lengua bestial
1433,Arco orco de congelación
1435,Bárbara hermosa
1441,Llamada de lo salvaje
1442,Llamada de lo salvaje
1448,HairMaleDarkElf03
1449,Exterminio de animales
1450,º
1451,¿Cuenca del Dragón fue construida para albergar a un dragón?
1453,¿Cómo has realizado una gesta semejante?
1462,Volverse etéreo
1465,No se ha podido eliminar el objeto que se lleva.
1466,¿Necesita Ulfric mucha magia?
1468,Escarcha
1469,Claro que lo haré.
1474,Sven quería que le entregara esta carta a Camila diciéndole que era de tu parte.
1475,Guardia de Carrera Blanca
1477,Me llamo <Alias=Player>. Es un placer conocerte.
1478,Oficial Imperial
1480,Estoy a punto...
1481,Brynjolf me dijo que hablase contigo.
1483,Gato sable
1484,Botas de ébano de amortiguamiento
1489,Largo de barbilla
1496,Ralentizar
1497,Hacha de guerra élfica de avidez
1501,Efecto desconocido
1508,Capucha etérea
1509,Vengo a por un poco de trabajo extra.
1511,"Así que, ¿cómo consigo mi parte del botín?"
1516,Palanca
1517,Campaña de la Cuenca
1518,¿Qué tal va la guerra?
1522,Campaña de la Cuenca
1524,Campaña de la Marca de Hjaal
1525,¿Estuvo alojada aquí una mujer llamada Margret?
1527,Campaña de la Marca de Hjaal
1528,Parece que admiras mucho a Ulfric.
1530,No importa. No necesito nada.
1532,Poción de potencia perdurable
1533,Guardaespaldas de Stalleo
1534,Campaña por Carrera Blanca
1535,Hacha de combate de ébano de maldición
1540,Santuario de Lucero del Alba
1547,Campaña de Falkreath
1548,Fuego y Oscuridad
1550,Reforzar discreción
1554,Campaña de Falkreath
1556,Hacha de guerra élfica de resplandor
1559,Háblame de Hueste de Forel.
1560,Sombrero bueno
1561,Llave de la puerta susurrante
1565,Reforzar regeneración de aguante
1567,Efecto de fuego de invocación de tormenta sobre uno mismo 3
1570,Campaña del Pálido
1572,Campaña por Hibernalia
1573,Muro de tormentas
1580,Tito Mede II está muerto.
1582,Reforzar herrería
1584,Campaña de la Grieta
1585,¿Qué han descubierto?
1592,No
1593,Sí
1594,Raíz del Brillo de los Antiguos
1596,Arco daédrico de congelación
1603,Martillo daédrico consagrado
1607,Toma el fuerte
1608,Paralizar especial
1609,Barrera de escarcha
1611,El Colegio de Bardos
1612,Botas imperiales de llamas menguantes
1613,Creo que no.
1616,Morthal Brezal Gorm Alva
1619,¿Reparar?
1620,(Invisible. Continuar / Invisible. Marcharse)
1623,Sí
1624,No
1625,"Entonces, ¿voy a ser tu sujeto de prueba?"
1626,¿Sabotaje?
1628,¿Quieres encontrar al asesino de tu hija o no?
1633,Amistad verdadera
1634,Forja de armas
1639,DialogueDushnikhYalBlacksmithingScene03
1641,¿Por qué iba alguien a pensar que eres una espía?
1642,Campamento del Árbol Somnoliento
1644,Lingote de metal enano
1648,Reducto de Bosque Profundo
1658,ForceGreet
1662,TEMP
1670,¿Perdón?
1673,TEMP
1675,No importa. Estás a salvo.
1676,Ruinas de Barlovento
1678,Efectos visuales de fantasma
1682,Bastón de Sild
1687,Daga enana de succión
1688,Cofre
1691,Una pequeña charla contigo
1694,Thane de Falkreath
1698,Mercer quiere que descubra al comprador de Brillo Dorado.
1702,No puedes marcar ese objeto como favorito.
1703,¿Cómo han conseguido desquiciar los daedra a Malyn?
1704,Botas de escamas del caminante de fuego
1706,Collar de plata con esmeralda
1708,¿Y eso es todo? ¿Después de lo que he confiado en ti?
1709,Atrapar
1714,TEMP
1720,¿Y tú dónde trabajas?
1721,Cabeza
1723,Polvo de huesos
1730,Llave del flechero de Soledad
1734,Excavación de Ansilvund
1738,Diles que se reúnan conmigo allí.
1739,Supongo que ahora somos Ruiseñores.
1742,HairLineMaleOrc24
1745,Armadura de guardia del Pálido
1746,Veta de mineral de malaquita
1750,Ladrones y templos. No tiene mucho sentido.
1751,Es el único modo de encontrar a Alduin antes de que sea demasiado tarde.
1754,Espada enana de siega
1756,"Vamos, más vale que salgas de aquí. (Liberar)"
1758,Botas de escamas de discreción
1759,Revelaciones de Shalidor
1760,Respuesta de Rahgot
1761,No
1763,Espada de hierro
1764,Grimorio: pacificar
1765,Sí
1774,Ve a ver a Temba Brazo Ancho
1776,Mago de la escarcha
1777,Háblame de ese libro de cocina.
1778,Riverwood test scene
1781,Muril
1782,Arco de cristal
1783,Tengo algo de savia de Árbol Somnoliento.
1787,Tiras de cuero
1789,(temp) FX Placeholder
1790,Brazales élficos de herrería sublime
1792,Bárbaro
1796,[FALLO]
1802,Armadura de Ruiseñor
1803,Yelmo enano de arquería mayor
1805,Otar
1806,Piezas y Recambios
1807,Habría tesoros que repartir. (Persuadir)
1808,(temp) Gameplay Placeholder
1818,Cofre
1821,"Correspondencia Charwich-Koniinge , vol. 3"
1823,(temp) FX Placeholder
1828,"Los ataques de poder usan aguante. Si la barra de aguante parpadea, cualquier intento de realizar un ataque de poder se convierte en un ataque normal en su lugar."
1830,Mensaje del general Tulio
1845,Maniquí
1848,Kids Playing in Well
1850,Cuenca del Dragón
1851,¿Crees que los elfos oscuros son espías imperiales?
1852,"¡Nunca me uniré a ti, vil demonio!"
1855,Conjurador principiante
1859,No
1860,"Me has enviado una carta, ¿verdad? ¿Agradeciéndome que matara a tu rival?"
1861,Sí
1862,Fuerza implacable débil
1868,Veneno de recuperación potente
1871,Llave de Punta de la Arpía
1872,¿Has dejado que tu tía entrara ahí sola?
1879,TEMP
1882,Casa de Olava la Débil
1883,Torbellino arrollador
1885,Aún no.
1886,Cumplir condena
1887,Pergamino: tumulto
1888,¿Decidiste convertirte en mercenario?
1890,"La escuela de la ilusión se centra en la manipulación de la mente del enemigo, y se utiliza para lanzar hechizos como Miedo, Encantamiento e Invisibilidad."
1891,Estatua de Dibella
1900,"Más vale que hagas lo que quiero, o si no. (Pelear)"
1902,Daga de acero reverente
1906,Carta imperial
1912,¿De dónde sacas tu mercancía?
1914,Amuleto de Mara (propio)
1916,Snilf
1918,Baral Sendu
1920,Escudo daédrico de bloqueo inigualable
1921,Daga de la suerte de Valdr
1923,Sabrás que esto es alta traición...
1924,Diente de gato sable
1926,HairMaleNordChild01
1927,Seguir
1929,Farol
1930,Háblame de los Ruiseñores.
1931,Paquete maestro de almacén
1932,Ascensión
1935,Botas élficas de escarcha decreciente
1941,Guanteletes de escamas de dragón de herrería inigualable
1942,Coste: %d chapas
1945,Arco daédrico de ánima
1948,Reforzar robo
1954,Atronach de la tormenta
1961,¿Por qué estás aquí?
1965,Baldío de Karth
1967,¿No vienes?
1970,Efecto de cauro
1972,NECESARIA HABILIDAD DE REPARACIÓN NIVEL %d%s.
1973,Sarcófago cerrado
1974,Rechazar no muerto
1977,Esta estatua parece valiosa.
1982,¿Por qué debía morir?
1983,Dejar caer sangre en el sello
1984,¿Cómo sabéis que la corona está en Korvanjund?
1987,Martillo de guerra de hierro de cobardía
1988,Aceptar
1991,¿Quiénes son los Thalmor?
1996,Aceptar señal
1999,Cofre
2000,Reclutamiento de Compañeros
2001,Lars Batallador
2002,¿Puedo aprender algo más sobre la magia de alteración?
2005,Aceptar
2013,¿El jarl? ¿De qué estás hablando?
2014,Yelmo de acero de magia mayor
2015,DialogueDawnstarInnFridaKaritaScene02
2017,Tocar
2024,Aceptar
2025,Yelmo de placas de acero de arquería mayor
2026,¿Aquí no hay nada robado? ¿Nada de nada?
2027,Vendo mineral de corindón.
2031,Olava la Débil
2032,HumanoBarbaLarga13_1bit
2033,Lo tenías planeado desde el principio.
2036,Facción de la granja de Cebada Negra
2038,Arco imperial reverente
2041,Barcos piratas
2042,Brazales imperiales de herrería mayor
2046,Ojos
2047,Corazón
2048,Cerebro
2049,Tolfdir
2051,¿Seguro que quieres destruir este objeto y aprender sus efectos?
2052,Martillo de guerra de acero de electrocución
2053,No hacer nada
2056,º
2059,Guerrero
2069,dunRannveigQSTSHARED01
2079,Skeever
2084,¿Vas a atacar el bastión de la Guardia del Norte?
2085,Cangrejo del barro
2086,La tribu maldita
2100,Creo que estás exagerando.
2103,Arco daédrico
2104,Maza orca de cobardía
2105,<BaseName> desafecto
2108,Malkoran
2117,Jarl <BaseName>
2118,Luz de Meridia
2119,Profundidades del Viento Helado
2121,Te escucho.
2122,Ataca la ciudad
2126,Daga daédrica de recolección
2127,Da una manzana a la vaca.
2131,No hagas nada.
2133,¿Realmente estuviste en el ejército?
2134,Da de comer a la vaca
2138,No
2140,¿Qué ha hecho Malyn?
2141,Sí
2142,"La Reina Loba, vol. 8"
2145,Torre de Mzark
2147,¿Sí?
2148,Jorn
2152,Cofre
2159,Barbilla prominente
2160,Hacha de guerra afilada nórdica antigua de frío
2161,Cofre del perista del gremio de ladrones
2162,HairLineMaleNord1
2163,Casa de Leigelf
2167,Espada élfica de congelación
2169,TEMP
2171,¿Tú eres el jarl? Estoy buscando trabajo.
2172,¿Qué puedo esperar a cambio de mi ayuda?
2175,Hechicero maestro
2177,Pergamino: manto de escarcha
2181,Amaund Motierre
2184,Suelta al anciano. Ya. (Intimidar)
2194,Es exactamente lo que Delphine me advirtió que dirías.
2200,Malborn
2203,Experimentador
2206,Guerra civil pendiente
2208,<BaseName> de <Alias=QuestGiver>
2213,Yelmo élfico de destrucción mayor
2214,Ataúd de niño
2215,HairShavedMaleOrc25
2219,No hacer nada
2220,Colocar anillo de Balwen
2221,"""Pero nuestros hermanos, los dwemer, menospreciaron a los daedra y se burlaron de nuestros rituales considerándolos absurdos, y en su lugar prefirieron a sus dioses de razón y lógica."" -- Vivec"
2223,Anillo de plata con amatista
2226,Colocar anillo de Pithiken
2230,Mandoble daédrico de terror
2233,Colocar anillo de Katarina
2234,Colocar anillo de Treoy
