Index,Text
1889,How's <Alias.ShortName=Child1> doing?
1895,"Alchemy Laboratory, Floor"
1901,Safe
1904,Replace my Alchemy Lab with a Child's Room. (<Global=HDWhiterunChildRoom> gold)
1909,"Lakeview Manor, my house in Falkreath."
1914,Let's play a game.
1920,Tall Shelf
1930,Sofie
1935,"Yes, I've got a house in the Pale."
1943,Carpenter's Workbench
1945,"Trophy Room, Floor"
1957,"Trophy Base, Small"
1979,Safe
1981,Place a workbench in the Armory.
1992,"Go play outside, <Alias.ShortName=Child2>."
1999,Chest
2016,Stonehills.
2028,Clay Deposit
2038,Library - Workbench
2046,How are the kids?
2047,Cabbage
2048,"Greenhouse, Floor"
2050,Whiterun.
2064,Trap Door
2083,Room 1B Workbench Enable
2088,Carrot
2089,Shrine of Zenithar
2093,Room 6 Workbench Disable
2094,Room 3 Layout
2095,Low Table
2103,Boy's Grey Tunic
2121,Alchemy Lab
2127,How are the kids?
2130,Horse
2133,(<Global=BYOHHouseLogCount>)
2134,I don't need anything else.
2142,"Armory, Walls"
2146,Tall Shelf with Display Case
2154,Remove the workbench from the small house.
2164,Cupboard
2165,Mounted Horker Head
2166,End Table
2173,"Library, First Floor Walls"
2176,"Storage Room, Floor"
2177,Room 4 Workbench
2181,Room 1B Workbench Disable
2182,Spriggan
2183,Safe
2184,"Library, Roof Canopy"
2190,How are the kids?
2192,"I have a house, but not room for you."
2193,Carpenter's Workbench
2198,Mounted Mudcrab
2202,Washbasin on Stand
2203,Addition - West Wing - Bedrooms
2205,Remove the workbench from the Greenhouse.
2206,"Trophy Base, Small"
2222,Replace my Alchemy Lab with a Child's Room. (<Global=HDMarkarthChildRoom> gold)
2226,Boy's Red Tunic
2227,Room 1 Workbench
2229,Room4
2230,Enchanter's Tower - Remove Workbench
2236,"Adoptable, met"
2237,"Yes, I've got a house in Whiterun."
2248,Bookshelf
2249,Room 10 Workbench Disable
2251,Armor Mannequin
2252,Let's play tag.
2253,Imp Stool
2258,How are the kids?
2260,Shrine of Arkay
2270,"Breezehome, my house in Whiterun."
2278,Biter
2279,Riverwood.
2283,Arcane Enchanter
2285,Room 11
2294,Let's play hide-and-seek.
2297,Not this time.
2302,Cupboard
2305,How are the kids?
2311,Girl's Red Dress
2312,Tundra Cotton
2325,"Yes, I'm sure... son."
2327,Child's Chest
2328,Addition - East Wing - Armory
2329,<Alias.ShortName=Child2>...
2335,Trap Door
2346,Wardrobe
2347,What have you got for sale?
2350,Shrine of Julianos
2353,Enchanter's Tower. (<Global=BYOHHPCostEnchanting> gold)
2361,Alchemy Laboratory - Remove Workbench
2376,Room 11 Workbench Enable
2378,"Go play outside, <Alias.ShortName=Child1>."
2384,Consider Adoption
2390,Child's Doll
2393,"Library, Doors"
2394,"Storage Room, Doors"
2395,Addition - East Wing - Kitchen
2397,"Bedrooms, Roof"
2406,Add a tower ready to be fitted out as an alchemy laboratory.
2409,"Library, Roof Canopy"
2410,I'm an Assassin.
2412,How are the kids?
2419,"Library, Roof"
2422,Lavender
2423,"Armory, Roof"
2430,Mead Barrels (2)
2433,Room 9 Workbench Disable
2434,"Yes, I've got a house in Hjaalmarch."
2445,Frostbite Spider
2446,"Sorry, not right now."
2447,"Go do your chores, <Alias.ShortName=Child2>."
2454,"Chandelier, Large"
2469,Tanning Rack
2472,Large Planter
2476,Addition - West Wing - Enchanter's Tower
2481,Library - Remove Workbench
2493,Runa
2499,Mora Tapinella
2502,Place a workbench in the Enchanter's Tower.
2507,Engar
2511,Girl's Blue Dress
2515,Room 3
2522,Room 6 Workbench
2524,Main Hall - Stone
2531,"I could adopt you, if you want."
2533,Brazier
2534,"Hjerim, my house in Windhelm."
2539,"Heljarchen Hall, my house in the Pale."
2540,"Out of my way, kid."
2549,Library. (<Global=BYOHHPCostLibrary> gold)
2551,Who are you? Where are your parents?
2552,Safe
2553,Barrels
2555,Use the Carpenter's Workbench to build the foundation of your house
2564,I'm Arch-Mage of the College of Winterhold.
2568,How's <Alias.ShortName=Child1> doing?
2583,Cow
2587,Trap Door
2595,Lucia
2596,I... hadn't thought of that.
2608,Firepit
2611,"Kitchen, Wall Supports"
2616,Visit your new property in <Alias=Hold> hold
2617,Who are you? Where are your parents?
2618,"Go do your chores, <Alias.ShortName=Child1>."
2619,Place a workbench in the Cellar.
2620,"Trophy Base, Small"
2623,Add a residential wing with master bedroom and childrens' bedroom. Includes an exterior porch.
2628,Wall Shelf
2635,Use the Drafting Table to begin building your house
2636,Coffin
2637,"Go play outside, <Alias.ShortName=Child2>."
2650,"Yes, I'm sure... daughter."
2655,Weapon Plaque
2656,Skeleton
2657,Child's Clothes
2660,Winterhold.
2668,"Storage Room, Walls"
2675,"Time to go home, <Alias.ShortName=Child2>."
2680,How are the kids?
2690,Addition - East Wing - Library
2698,Addition - North Wing - Trophy Room
2699,"Go play outside, <Alias.ShortName=Child1>."
2701,How's <Alias.ShortName=Child1> doing?
2705,Room 2 Workbench Enable
2710,EXTERIOR
2719,Room 1 Workbench Enable
2731,Chicken Dumpling
2733,Mounted Wolf Head
2746,Kitchen. (<Global=BYOHHPCostKitchen> gold)
2750,"Kitchen, Walls"
2755,White Cap
2758,Enchanting Table
2760,Addition - East Wing - Kitchen
2763,"Bedrooms, Walls"
2764,Boy's Green Tunic
2766,Barrels
2771,"Enchanter's Tower, Roof"
2773,"Library, Foundation"
2774,Tell me about yourself.
2775,End Table
2782,Creep Cluster
2786,Let's play a game.
2794,Bookshelf
2798,Room 9
2799,Room 3 Workbench
2803,Addition - East Wing - Library
2806,"Orphanage, generic"
2821,"Armory, Roof"
2825,"Time to go home, <Alias.ShortName=Child1>."
2826,"Yes, I'm sure... son."
2830,Mounted Goat Head
2842,Here's 10 gold.
2847,"Kitchen, Fireplace"
2848,"You can adopt up to two children, if you own a home with room for them to stay in."
2852,Speak with Constance Michel about Adoption
2853,Wardrobe
2856,Hanging Rack
2862,At my house in Solitude.
2864,Trap Door
2865,How are the kids?
2866,How are the kids?
2868,Fill Bottles from
2873,Swap my Child's Room with an Enchanting Lab. (<Global=HDRiftenEnchanting> gold)
2882,Snow Bear
2897,Riften.
2898,How's <Alias.ShortName=Child1> doing?
2901,Father's Love
2907,Well... all right.
2908,Hanging Rack
2910,"Kitchen, Doors"
2911,Knapsack
2916,"Library, Second Floor Walls"
2918,Arcane Enchanter Recipe
2925,Room 10 Workbench
2930,How's <Alias.ShortName=Child1> doing?
2933,Greenhouse. (<Global=BYOHHPCostGreenhouse> gold)
2935,Red Mountain Flower
2938,Tall Shelf
2939,Who are you? Where are your parents?
2944,Draugr
2948,Clay. (<Global=BYOHHPAmountClay> for <Global=BYOHHPCostClay> gold)
2950,Low Table
2953,Sure. What do you have?
2954,"Go do your chores, <Alias.ShortName=Child1>."
2955,Chest
2963,I'm a Mercenary.
2977,"Enchanter's Tower, Main Supports"
2985,Blue Mountain Flower
2986,Mounted Slaughterfish
2988,"Lakeview Manor, my house in Falkreath."
2989,"Go do your chores, <Alias.ShortName=Child2>."
2990,Desk
3000,How's <Alias.ShortName=Child1> doing?
3005,"I've got something for you, <Alias.ShortName=Child1>."
3008,Addition - West Wing - Greenhouse
3009,Replace my Child's Room with an Alchemy Lab. (<Global=HDWhiterunAlchemy> gold)
3012,Room 8 Layout
3015,How are the kids?
3016,"Honeyside, my house in Riften."
3022,Remove the workbench from the Armory.
3036,"Kitchen, Foundation"
3040,Smelter
3042,Blaise
3051,Cupboard
3057,Mead Barrel
3059,How's <Alias.ShortName=Child1> doing?
3064,Tanning Rack
3065,Addition - North Wing - Trophy Room
3067,Do nothing
3077,Shrine Base
3087,Gourds
3089,Children's bedroom. (<Global=HDSolitudeChildRoom> gold)
3095,Tell me about yourself.
3099,How's <Alias.ShortName=Child1> doing?
3104,"Friends of the Jarls in Falkreath, Hjaalmarch and the Pale may buy land in those holds and build their own home on it."
3112,"Greenhouse, Doors"
3115,Rorikstead.
3116,Here's 10 gold.
3117,Table with Benches
3121,Horker
3123,Leek
3124,Lavender Dumpling
3131,"Trophy Room, Doors"
3145,How are the kids?
3147,Large Planter
3150,How's <Alias.ShortName=Child1> doing?
3151,Chicken. (<Global=BYOHHPCostChicken> gold)
3152,"Go play outside, <Alias.ShortName=Child1>."
3158,Wall Sconces (2)
3161,Planter
3171,What's the matter?
3173,"Alchemy Laboratory, Foundation"
3178,Display Case and Small Wardrobe
3181,Room 12 Workbench
3189,Bedroom. (<Global=BYOHHPCostBedroom> gold)
3190,<Alias=Player>.
3192,"Kitchen, Floor"
3196,Small Planter with Cupboard
3203,Strong Box
3204,Mounted Wolf Head
3205,Large Trophy Base
3215,Chest
3222,Chair
3227,Markus
3228,RelationshipAdoption_FGReceiveGiftTopic
3229,"Library, Floor"
3234,Children's bedroom. (<Global=HDWhiterunChildRoom> gold)
3239,Clear planter
3250,"I've got something for you, <Alias.ShortName=Child2>."
3255,"Heljarchen Hall, my house in the Pale."
3285,Gregor
3286,Kitchen - Workbench
3287,Windstad Manor
3292,Armory - Remove Workbench
3295,"Yes, I've got a house in Markarth."
3305,Remove the workbench from the Cellar.
3306,Parent's Touch
3320,Add a cellar beneath the Main Hall.
3322,Tall Bookshelf
3342,Dawnstar
3348,How are the kids?
3350,"Orphanage, standard, no matron"
3357,Dresser
3361,Blacksmith's Forge
3363,Whiterun
3364,Dining Table and Chairs
3367,Riften
3368,Markarth
3374,Room 3 Workbench
3375,Solitude
3377,Anga's Mill
3397,"Enchanter's Tower, Roof Canopy"
3401,Mounted Bear Head
3402,Apiary
3413,FURNITURE
3420,Weapon Racks (4)
3430,At my house in Whiterun.
3435,Buy lumber for building your house
3438,Remove the workbench from the Storage Room.
3439,How are the kids?
3446,"Enchanter's Tower, Doors"
3449,Trap Door
3450,Horse
3451,"Visit Breezehome, your new house"
3461,Use the Drafting Table to begin building your house
3473,Room 6 Workbench
3475,"Kitchen, Roof Framing"
3485,Boy's Yellow Tunic
3493,"It's time for bed, <Alias.ShortName=Child1>."
3497,Cellar
3498,Room 6 Layout
3507,I have a house in the Pale.
3514,"Library, First Floor Walls"
3519,"Add a trophy room that can be equipped with display cases, animal trophies, and weapon racks."
3521,"Library, Foundation"
3525,Children's bedroom. (<Global=HDWindhelmChildRoom> gold)
3526,<Alias.ShortName=Child1>...
3527,Room 1B Workbench
3529,CONTAINERS
3530,Room 7
3538,"Time to go home, <Alias.ShortName=Child2>."
3543,Barrels
3547,Tall Bookshelf
3549,Main Hall - Style C
3550,Chair
3553,Windstad Manor
3554,Stable
3559,"Enchanter's Tower, Second Floor Walls"
3564,Room 5 Workbench Disable
3568,Dresser
3569,"It's time for bed, <Alias.ShortName=Child1>."
3572,Sure. I said it was.
3573,"Enchanter's Tower, First Floor Walls"
3582,Weapon Racks (5)
3584,"It's time for bed, <Alias.ShortName=Child2>."
3587,How's <Alias.ShortName=Child1> doing?
3591,Hanging Rack
3598,I need to trade some things with you.
3603,Round Table
3604,"Armory, Walls"
3606,"Yes, I've got a big house in Solitude."
3607,Addition - West Wing - Enchanter's Tower
3608,"Kitchen, Floor"
3621,Father's Love
3627,Weapon Racks (2)
3630,Drafting Table
3631,"It's time for bed, <Alias.ShortName=Child1>."
3635,Carpenter's Workbench
3650,Francois
3660,Purple Mountain Flower
3673,Dragon's Tongue
3674,Room 4 Layout
3678,Hanging Rack
3683,Harvest
3691,SHELVES
3692,Armory - Workbench
3702,"Go play outside, <Alias.ShortName=Child2>."
3707,"It's time for bed, <Alias.ShortName=Child1>."
3719,Remodel House into Entryway
3732,Shrine of Kynareth
3738,I'm Harbinger of the Companions.
3744,"Greenhouse, Roof"
3746,Carpenter's Workbench
3750,Bleeding Crown
3754,Room 11 Layout
3757,Sure.
3760,Room 8 Workbench Disable
3761,RelationshipAdoption000
3764,Wall Shelves (2)
3769,Bench
3773,Bookshelf
3776,At my house in Riften.
3784,Falmer
3789,Snowberry
3791,Carpenter's Workbench
3792,Cellar - Remove Workbench
3793,Carpenter's Workbench
3799,Place a workbench in the Bedrooms.
3802,Chest
3807,"It's time for bed, <Alias.ShortName=Child2>."
3809,Wall Shelves (2)
3816,Smelter
3817,Mounted Slaughterfish
3820,Glass
3827,"Trophy Base, Large"
3830,Addition - East Wing - Armory
3832,Wall Sconces (2)
3833,Kit
3837,Shrine Base
3844,Canis Root
3847,Stone. (<Global=BYOHHPAmountStone> for <Global=BYOHHPCostStone> gold)
3850,"Library, Main Supports"
3855,Armorer Workbench
3857,Carpenter's Workbench
3858,Sabre Cat
3860,Add a tower that can be turned into a fully-equipped enchanting laboratory.
3864,Room 9 Workbench Enable
3868,"Kitchen, Wall Supports"
3870,Scaly Pholiota
3879,How's <Alias.ShortName=Child1> doing?
3881,Wall Shelves (2)
3882,Wall Shelves (4)
3884,"Greenhouse, Foundation"
3889,"It's time for bed, <Alias.ShortName=Child2>."
3893,Blisterwort
3896,Room 4 Workbench Enable
3898,Remove the workbench from the entryway.
3908,Tall Wardrobe
3909,What do I need to do?
3912,"Alchemy Laboratory, Roof Canopy"
3913,Remove the workbench from the Enchanter's Tower.
3914,Add a room that can be equipped with smithing stations and weapon storage. Includes an exterior porch.
3916,Not right now.
3921,"Trophy Base, Small"
3922,Room 7Workbench Enable
3928,Place workbenches in the Main Hall for crafting furniture.
3929,Remove the workbench from the Library.
3933,"Library, Second Floor Walls"
3937,"Orphanage, generic, not yet adoptable"
3939,"I've got something for you, <Alias.ShortName=Child1>."
3941,Fly Amanita
3945,Bench
3947,"Windstad Manor, my house in Hjaalmarch."
3948,"I've got something for you, <Alias.ShortName=Child1>."
