Index,Text
314,Strażnicy ścigający wampira
316,MaleHeadHighElfSnow
317,Łowca wampirów
318,Nora Szulera
319,Zmniejsza zdrowie o <mag>. Rozwija się w wampiryzm.
321,Lodowa Szczelina
322,Ciężki falmerski pancerz
324,Nora Szulera
327,Szybki test komórki
330,Serana
334,Zapach Krwi
335,Krypta Volkiharu
342,Przyzwanie Durnehviira
348,Ruiny Volkiharu
349,Klucz do skrytki Obrońców Świtu
352,Wampir - władca nocy
355,MaleEyesSnowElf
359,Garan Marethi
360,Stalf
363,Salonia
364,Salonia Caelia
365,Isran
366,Ciężkie falmerskie rękawice
367,Lord wampirów
368,Gunmar
370,Florentius
373,Wampir dworzanin
375,Wampir zabójca
376,Tolan
377,Strażnik Tolan
378,Arcykurator Vyrthur
379,Stalowy bełt
396,Stalowy bełt
410,Wyssanie życia
414,Fura Bloodmouth
417,Fura
420,Wampir - pan nocy
421,Lśniący jeleń
424,zarezerwowana komórka
427,Krypta Dimhollow
435,Wampirzy dotyk
436,Kusza
443,HairMaleSnowElf
455,Forma lorda wampirów
459,Rargal Władca Sług
478,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
483,Podobno przydałaby ci się pomoc.
484,...
486,Brakująca pieczęć
489,Wiadomo ci coś o Kapłanie Ćmy w Smoczymoście?
491,Schemat ulepszonej kuszy
492,Co cię tu przywiodło?
493,Zwerbuj Sorine Jurard
496,Jak mogę zmienić ją w wampira?
500,Znów tu jeeeeest
501,Popielówka
503,Krasnoludzka kusza oszołomienia
508,Masz rację. Pozwól mi się nad tym zastanowić.
509,Sprawiedliwość jarla
513,Zabij kogoś na ulicy w mieście <Alias=City>
514,"Znajdziesz nas w Twierdzy Świtu, niedaleko Sygnału Stendarra."
521,Szkieletoczłek
524,Zostajesz tu?
528,Nadprzyrodzony refleks
529,Przystań na Mroźnych Wodach
532,Możesz więc zaczynać.
533,Przyzwanie gargulca
540,Wilkołak - Pan Bestii
542,Dokąd chcesz się udać?
546,Pierścienie Magii Krwii
548,Wybuchający krasnoludzki bełt porażenia
549,Krasnoludzka sfera
553,Nieważne. Na razie niczego od ciebie nie chcę.
557,Wyssanie witalności
558,Czcigodna kransoludzka kusza
560,Zdolności gargulca
565,Błogosławiona kusza
566,Pokonaj Stalfa i Salonię
567,Kufer
569,Przetrwanie rodu
571,"Jak możemy się tam dostać, nie zwracając uwagi twojego ojca?"
573,Składniki znajdują się w naczyniu.
575,(Opcjonalnie) Wybierz na ofiarę znaną osobę
577,Prorok
579,Butwiejące ruiny
587,Porozmawiaj z Garanem Marethim
589,Wejdź na szczyt Arkngthamz
593,Kula Ognista
594,O co chodzi?
600,Krasnoludzka kusza
605,Mam obydwa Pierścienie Magii Krwii.
609,Zdolności krasnoludzkiego centuriona
610,Krasnoludzka kusza przekleństwa
612,Porozmawiaj z Valericą
613,Efekt przypisany do szkieletoczłeka w Kopcu Dusz (DLC01)
621,Mam Prastare Zwoje.
625,Magia
629,Kapliczka nocy
631,FemaleHeadNordVampire
632,Zbadaj dziedziniec zamku Volkihar
636,Co teraz?
638,Może więc masz mi coś do powiedzenia na temat tego listu?
641,W zamku Volkihar?
646,Gotowe?
650,Wędrowny bard
653,Wyrobisko w Ruunvaldzie
654,Mogę przekazać komuś dar krwi Harkona? Dlaczego?
657,Pancerz trolla
660,Hej.
669,Zombie
672,Słoneczna zguba
673,Porozmawiaj z oberżystą w Samotni
674,„Śnieżnych elfów”? Jesteś Falmerem?
676,Efekt wyssania - poszukiwanie celów
681,Czego tu szukasz?
686,"Wydawało mi się, że nie wiesz, dokąd poszła."
688,Obalenie Tarczą Auriela
689,DLC1VQ04Hellos
692,Wampirze pazury
694,Wilk w owczej skórze
702,"Odnoszę wrażenie, że była dość samolubna."
707,Świecący odłamek kryształu
708,Zatrute szpony
714,Po prostu mów!
721,Porozmawiaj z Valericą
725,Stalowy sztylet Niebiańskiej Kuźni
729,Słoneczne wyładowanie
734,"Trollu, chodź ze mną!"
738,Wybuchający stalowy bełt lodu
739,DLC1RedwaterSkoomaScriptEffect
740,Wampirzy sługa
741,Dlaczego cię zamknięto?
745,Przyzwanie krasnoludzkiej sfery
750,<Alias=Vampire> z miejsca zwanego <Alias=Dungeon> musi zginąć
751,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
753,Przyzwanie wilkołaków 3
756,Zefir
761,Przejdź w stan eteryczny
762,Zrób ze mnie uzdrowiciela
763,Nie mam innych możliwości?
764,R3
767,No i... co teraz?
768,Można ci jakoś pomóc?
776,"Wiesz coś o Kapłanie Ćmy, który tędy przechodził?"
781,"Zbadaj miejsce, w którym nastąpił atak"
782,Oczerniający list
783,Zwierzęcy zapał
784,Aura Stendarra
788,Porozmawiaj z Durnehviirem w jego legowisku na obszarze Kopca Dusz
790,Wampirze Wyssanie
791,Co masz na myśli?
795,Nóż Pobrania
806,Resztki duszy
808,Nowe rozkazy
815,Może ukryła się wśród Obrońców Świtu?
819,Ze mną jest bezpieczna.
825,Krasnoludzka kusza wiązania
828,Zbadaj ruiny Arkngthamz
833,Krasnoludzka kusza uszczuplenia sił
837,Polujesz?
842,"Istoty nieumarłe otrzymują <mag> punktów obrażeń od słońca,"
848,Chaurus łowca
849,To twój dom?
850,Czego my właściwie szukamy?
859,"Mam rozumieć, że nie ma na to lekarstwa?"
860,Efekt spowolnienia
861,Opowiedz mi o swoim ludzie.
862,Amulet nietoperzy
863,Gdzie teraz jest?
865,Tron
867,Więc gdzie jest ten Prastary Zwój?
871,Dostań się do Kopca Dusz
875,Krypta Dimhollow
876,Poświęcona krasnoludzka kusza
881,Mam w tej chwili ważniejsze sprawy.
885,Szybki test komórki
887,Siodło
888,A ty masz jakiś pomysł?
894,...
895,Zapomniana Dolina
898,Po przemianie w wilkołaka wciśnięcie przycisku ekwipunku wywoła drzewko cech. Cechy uzyskuje się poprzez zjadanie zwłok.
900,Prałat Nirilor
904,Pierścień wampirzego uścisku
908,Jak mogę pomóc?
913,Schemat dwemerskiego wybuchającego bełtu lodu
921,Przydałaby nam się w Tamriel twoja pomoc.
922,...
923,To bolało.
925,Rozkazuję ci wyruszyć do zamku Volkihar.
926,Smocze ugryzienie
928,Pancerz lorda wampirów
929,Wiadomość od wampira
932,Strażnik
937,"Nie wiem, co ona sobie myślała."
939,
941,Lodowa bariera w walce ze śnieżnym elfem
949,Mam Prastare Zwoje.
951,"Swoje sprawy zachowam dla siebie. Powiedz mi to, co chcę wiedzieć."
952,Tarcza Auriela
954,Starożytna technologia
956,Pusta butelka po winie
959,(Opcjonalnie) Odwiedź Akademię w Zimowej Twierdzy i spytaj tam o Kapłana Ćmy
960,Możesz wyszkolić mnie w magii przywracania?
964,"Jestem tu tylko po to, by zabrać Prastary Zwój."
965,"Wilkołak wyje, wzywając swych towarzyszy."
971,Kostur z eterium
978,Zatrute szpony
985,Gargulec
986,Drzwi
988,<Alias=Vampire> stanowi poważny problem w miejscu zwanym <Alias=Dungeon>; zabij tego wampira
989,Umieść
992,Prastary Zwój (smok)
995,Polowanie na potwora
996,FemaleHeadWoodElfVampire
999,Buty Obrońców Świtu
1003,"Jeśli będzie trzeba, może zrobić się nieprzyjemnie."
1006,Babette na drodze niedaleko ciała
1009,Dolinowy kot szablozębny
1012,A jeśli Harkon nie dopiąłby swego?
1016,Zadanie z koniem w Kopcu Dusz
1020,Przeszukaj teren wzdłuż drogi prowadzącej na południe od Smoczymostu
1021,Jak mogę pomóc?
1024,Świątynia w Ruunvaldzie
1027,Idź za Valericą
1032,Schemat dwemerskiego wybuchającego bełtu porażenia
1033,Musisz coś zrobić.
1040,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
1051,Kufer
1054,Przepaska Kapłana Ćmy
1056,Onuce
1064,
1065,Szkatuła
1069,Siła bestii
1070,Dziennik Volka
1074,Pradawna Ćma
1076,Dokąd mógłby się udać Kapłan Ćmy?
1077,Zgładź Durnehviira
1079,"Przysłano mnie tutaj, by zabrać coś z tej jaskini."
1088,"Wilkołak wyje, wzywając swych towarzyszy."
1089,Kusza wyładowania
1093,AudioTemplateChaurusHunter
1097,Jak mogę pomóc?
1101,Wchłania <mag> pkt. zdrowia celu na sekundę. Można używać tylko lewą ręką.
1102,Co przypominają?
1103,Stań się wampirem
1105,Wyssanie witalności - zdrowie
1109,Głowa
1113,A więc to koniec...
1114,Efekty wizualne powrotu z martwych
1124,Wyssanie zdrowia
1129,"Spytaj ludzi w Smoczymoście, czy nie widzieli Kapłana Ćmy"
1131,Możesz mi coś powiedzieć o Kopcu Dusz?
1133,Czy to działa?
1134,Gargulec-brutal
1135,"Tak, mam je. Co dalej?"
1137,<Alias=Vampire> nie stanowi już problemu w miejscu zwanym <Alias=Dungeon>.
1140,"Gdy jesteś wampirem, ludzie mogą zwracać uwagę na twój osobliwy wygląd, ale nie zaatakują cię i nie będą szykanować jak wilkołaka."
1141,Tyrania Słońca wymaga krwi Serany?
1144,"Wilkołak wyje, wzywając swych towarzyszy."
1156,Troll
1158,"Nie, masz rację. Musimy tylko przekonać resztę, że jesteś po naszej stronie."
1160,Laboratorium alchemiczne. (<Global=HDMarkarthAlchemy> sztuk złota)
1169,Czym się zajmujesz?
1170,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
1171,Udaj się do miejsca zwanego <Alias=Dungeon> i odzyskaj fragment szczątków (<Alias=Remains>)
1175,Ufasz Harkonowi choć trochę?
1177,Tam się spotkamy.
1182,Kusza spętania duszy
1183,Nie żyją.
1187,Efekt blasku przypisany do kota szablozębnego
1188,Porozmawiaj z Seraną
1190,"Wygląda na to, że była ostrożna."
1192,Odłamek eterium
1193,Uschnięte drzewo
1194,Morven Stroud
1196,Robi wrażenie.
1205,Idź za Garanem
1206,Pracownia Valeriki
1209,Nadprzyrodzony refleks
1213,"Wystarczy, że wypowiem w Tamriel twe imię? I tyle?"
1219,FemaleHeadDarkElfVampire
1223,Szukam wampira.
1228,Przez <dur> s nieumarli w zasięgu broni do walki wręcz otrzymują <10> pkt. obrażeń od słońca na sekundę.
1233,Co? Co to ma być?
1237,Pieczęć z eterium
1238,"<Alias=Victim> nie żyje, zostaw list przy zwłokach"
1242,O czym ty mówisz?
1243,O czym myślisz?
1249,A co to wszystko ma wspólnego z Obrońcami Świtu?
1255,Prorok
1260,<Alias=Target> musi zginąć skrytobójczą śmiercią
1267,Owszem.
1269,Przyjmę twój dar i stanę się wampirem.
1279,Efekty wizualne powrotu z martwych
1280,Test komórki (Salvatore)
1281,Naczynie portalowe
1285,Zbierz oczyszczone sole pustki
1286,Efekt wiru
1290,Śnieżnolodowa winorośl
1293,(Opcjonalnie) Załóż pancerz Obrońców Świtu i dokonaj zabójstwa publicznie
1298,"Odnoszę wrażenie, że robiła wszystko dla twojego dobra."
1299,To nie powinno być widoczne
1301,FemaleHeadOrcVampire
1303,Przyzywa na <dur> s krasnoludzkiego pająka w miejsce wskazane przez rzucającego czar.
1306,Załatwione. Mieszkaniec miasta <Alias=City> zginął z mojej ręki.
1309,<Alias=Candidate> ma stać się wampirem
1312,To nie powinno być widoczne
1314,"Baza wampirów, scena 5 (DLC1)"
1315,Balkon Volkihar
1318,Przyzywa na <dur> s krasnoludzką sferę w miejsce wskazane przez rzucającego czar.
1321,Chcę kupić opancerzonego trolla. (<Global=DLC1TrollCost> sztuk złota)
1328,Chyba przyda mi się twoja pomoc.
1331,Ocal Kapłana Ćmy
1334,Legendarny smok
1335,O czym ty mówisz?
1344,"Który muszę napełnić w każdej kapliczce, tak?"
1346,Do polowania na wampiry.
1348,Co się stało z tym miejscem?
1351,Wchłania <mag> pkt. zdrowia celu na sekundę.
1362,Spotkaj się z Tolanem przy Sygnale Stendarra
1363,Hej.
1365,Dziki żer
1368,"Jest tam ktoś, kogo unikasz?"
1372,Twierdza Volkihar
1376,Odnajdź arcykuratora Vyrthura
1381,Tułów
1382,Przeszukaj teren wzdłuż drogi na południe od Smoczymostu
1392,Wchłanianie zdrowia
1395,"Mówisz, że gdzie się ukrywa ten wampir?"
1396,Efekt lśniącego jelenia
1399,Pancerz Obrońców Świtu
1402,"Może ukrywa się w jakiejś krypcie, tak jak ukryła ciebie?"
1405,Cesarski dezerter
1406,Imię do ustalenia
1413,MaleHeadHighElfVampire
1423,Efekty wiązki Łuku Auriela
1425,Pierścień ożywienia zwłok
1431,Krasnoludzka kusza pożogi
1435,Co teraz z tobą będzie?
1443,Wampirzy uścisk
1447,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
1448,Jaskinia Stromego Stoku
1456,Masz przy sobie Prastary Zwój?
1457,Hej.
1458,"Proszę, potrzebna nam twoja pomoc."
1459,W jakim sensie?
1460,Próbowali mnie zabić!
1464,Gdzie znajdę potrzebnych nam ludzi?
1466,Blaskotka
1467,Zol
1469,Polana Przodków
1471,Udaj się do miejsca zwanego <Alias=Location2> i odzyskaj <Alias=Item2>
1472,Kusza żaru
1475,Potęga grobu
1476,"Muszę go jak najszybciej znaleźć, to ważne. (Perswazja)"
1480,Wampirze pazury
1481,Wewnętrzne Sanktuarium
1484,"Baza wampirów, scena 2 (DLC1)"
1488,Nie. Oczekiwaliśmy jakiegoś artefaktu.
1491,"Sugerujesz, że muszę się stać wampirem?"
1493,„Głupców”? Dlaczego tak ich nazywasz?
1495,"A wydawało mi się, że chcesz mnie zabić."
1501,Schemat krasnoludzkiej kuszy
1506,"Wilkołak wyje, wzywając swych towarzyszy."
1511,Poszarpane spodnie
1512,Twoje imię brzmi znajomo...
1513,Odbijająca tarcza
1522,W takim razie pozostaje nam kontynuować poszukiwania Kapłana Ćmy.
1523,Najlepszą obroną - atak
1525,Arkngthamz
1527,O czym ty mówisz?
1530,L4
1531,(Opcjonalnie) Odwiedź Akademię w Zimowej Twierdzy i spytaj tam o Kapłana Ćmy
1533,Dlaczego zostałaś tu uwięziona?
1534,Wampirze pazury
1544,Północna wieża Volkiharu
1548,Dolinowy kot szablozębny
1550,Breton
1556,Przyzywa na <dur> s krasnoludzkiego pająka w miejsce wskazane przez rzucającego czar.
1559,Do czego służą te amulety?
1560,Możesz wyszkolić mnie w magii przywracania?
1561,Zostali jeszcze jacyś inni Strażnicy?
1564,"Jeśli zdołała tam dotrzeć, odnajdziemy ją."
1565,Tak. Nie szukam już drugiej połowy.
1566,Zdolności ogara śmierci
1571,Na czym polegał ten układ?
1573,Dłonie prastarego wampira
1575,To nie była wina Zdradzonych.
1583,Zdolność nekroszkieletu
1589,Resztki duszy
1591,Serana dobrowolnie poddała się temu rytuałowi?
1594,Esencja
1599,FemaleHeadHighElfVampire
1600,Dlaczego tak mówisz?
1604,Przejście Zmierzchania
1605,Pozwól na częściowe spętanie twojej duszy
1606,Wchłanianie zdrowia
1607,Chcesz ze mną pomówić?
1612,Wiadomo ci coś o Kapłanie Ćmy w Smoczymoście?
1616,"Z reguły nie ufam temu, co próbuje mnie zabić."
1621,Gniewoczłek
1623,Ratunek
1625,Użyj mocy Wampirzego Uwodzenia na Kapłanie Ćmy
1628,Promień światła
1631,Umieść
1632,Porozmawiaj z Isranem
1644,Efekty wizualne duszy
1645,To dlatego jesteś teraz wolny?
1651,Przez <dur> s zadaje celom w zasięgu broni do walki wręcz <8> pkt. obrażeń od mrozu na sekundę do zdrowia i kondycji.
1655,Powiedział tylko „już czas”.
1657,Valerica
1665,Siła z krwi
1666,Co ty robisz?
1667,"Wróć do miejsca, w którym przebywa <Alias=QuestGiver>"
1668,Udaj się do miejsca zwanego <Alias=Location2> i odzyskaj <Alias=Item2>
1672,Zamek Volkihar
1673,Możesz nam teraz dać Zwój?
1676,Wampirzy uścisk
1677,Durnehviir
1684,<mag> pkt. obrażeń przez <dur> s.
1685,Efekty wizualne ducha
1689,<Alias=Jarl> musi otrzymać ostrzeżenie o zagrożeniu ze strony wampirów
1698,Zabawa w chowanego
1700,Lodowa Burza
1702,Martwa winorośl
1712,A ty masz jakiś pomysł?
1715,<Alias=Vampire> stanowi poważny problem; zabij tego wampira
1716,...
1717,Podniebny pocisk z Łuku Auriela
1725,MaleHeadRedguardVampire
1726,Wodospad Samobójców
1727,Brak pola
1728,Zamarznięty Falmer
1730,Dlaczego twoja matka była tym wszystkim tak zafascynowana?
1732,Krew z krwi
1733,Ognisty Oddech
1736,Możesz się ze mną spotkać w Twierdzy Świtu.
1741,Mroźny Oddech
1742,"Nie wiemy, ale Isran jest zatroskany."
1743,Kielich Krwawego Kamienia
1748,ChaurusFlyer
1749,Jesteś w niebezpieczeństwie. Do twojego otoczenia przeniknął wampir. (Przekaż list)
1752,Isran i ja naprawdę potrzebujemy twojej pomocy.
1756,Dziki Falmer
1759,Płaszcz mrozu - ogar śmierci
1761,Wstępne zadanie wampira - wroga frakcja (DLC1)
1766,<Alias=CurrentQuestGiver> przekaże ci wytyczne
1770,Mniejsza o mnie. Kim ty jesteś?
1772,Dokąd mógłby się udać Kapłan Ćmy?
1775,Efekty: Soul CairnKeeperHead
1785,To był z ich strony podstęp.
1787,Wybuchający kransnoludzki bełt ognia
1791,Wybuchający krasnoludzki bełt porażenia
1795,Posąg
1799,Schemat wzmocnionej kransoludzkiej kuszy
1812,Wampirze buty
1815,Potrzebujesz bełtów.
1817,<Alias=Boss> z miejsca zwanego <Alias=Dungeon> musi zginąć
1823,Zbierz korę drzewa kantykowego
1825,Wszystko w porządku?
1828,...
1831,Udaj się do miejsca zwanego <Alias=Location1> i odzyskaj <Alias=Item1>
1833,Zabierz Prastary Zwój
1836,Trumna
1841,Wykrycie życia - drapieżnik w walce
1844,Idź za Valericą
1846,Ile czasu spędziłaś w zamknięciu?
1847,Przyzwanie lodowych wilków 2
1850,Smocza Przystań
1852,Atronach mrozu
1854,"Pokażę ci, czego potrzebuję."
1856,Tworzy unoszące się w powietrzu światło działające przez <dur> s.
1857,Wyssanie witalności
1869,Co się stało ze smokiem?
1874,Uschnięte drzewo
1877,(Opcjonalnie) Zdobądź dziennki Katrii
1878,Przyzwanie Arvaka
1882,<Alias=Vampire> nie stanowi już problemu w miejscu zwanym <Alias=Dungeon>.
1883,Przeszukaj
1893,"A w ogóle obchodzi cię to, bo...?"
1898,Stalowe wysokie buty
1899,Porozmawiaj z Geleborem
1902,MaleHeadNordVampire
1905,Pierścień klątwy zwłok
1906,Mam krasnoludzki żyroskop. Trzymaj.
1908,Smocze ugryzienie
1910,Trumna
1911,Kusza spopielenia
1917,"Tak, pomagam Tolanowi."
1921,Efekt skryptowy powrotu z martwych
1928,Co się stało?
1929,Kufer
1931,"Ułatw sobie życie i powiedz mi to, co chcę wiedzieć. (Perswazja)"
1936,Opowiedz mi o swoim domu.
1939,Czym właściwie są Idealni Mistrzowie?
1944,"Spadaj, trollu!"
1954,Mogę jakoś pomóc?
1959,Lodowa winorośl
1962,Kusza umniejszania
1963,Objaśnij mi ten „rytuał”.
1966,Szkarłatna skooma
1969,Czyli nie mogę się tam dostać.
1974,Zatrute szpony zadają <mag> punktów obrażeń przez <dur> s.
1975,Wyrobisko w Ruunvaldzie
1976,Odnajdź Prastary Zwój (krew)
1980,Figura gargulca
1982,"Wydawało mi się, że jesteś martwy."
1985,Można zauważyć przez ściany pobliskie istoty żywe; efekt nie obejmuje nieumarłych oraz daedr.
1986,Młot runiczny Obrońców Świtu
1987,Brak zaklęcia
1989,Chyba w niczym się nie orientował.
1990,Trumna
1994,Kufer
1995,Dexion
2003,Trucizna chaurusa
2004,Jakaś poważna sprzeczka?
2005,Odnajdź Kapłana Ćmy
2007,Wampirza hipnoza
2011,Nie pozwolą nam skorzystać z frontowego wejścia.
2014,Szkarłatne Źródło
2015,"Nauczysz mnie, jak skutecznie władać bronią dystansową?"
2018,Jak mogę pomóc?
2019,A zdanie Serany?
2020,Starożytny falmerski kirys
2026,Więc zamierzasz się poddać?
2027,Rękawice Obrońców Świtu
2030,Brakująca pieczęć
2032,Noga prastarego wampira
2037,Autoużycie zaklęcia - atak słońca (DLC)
2039,Ożywienie
2042,Szkielet
2043,Zdolność młota runicznego
2044,Wybuchający krasnoludzki bełt lodu
2045,Jak mogę pomóc?
2049,Uniknięcie Śmierci
2055,Wejdź w snop światła i przeczytaj Prastary Zwój (krew)
2060,Udaj się do miejsca zwanego <Alias=Location1> i odzyskaj <Alias=Item1>
2063,Kapliczka nocy
2068,Balkon zamku Volkihar
2075,Co cię powstrzymuje?
2076,Jak mogę pomóc?
2082,Jaskinia Zmierzchania
2092,"Baza wampirów, scena 3 (DLC1)"
2100,Efekt przypisany do nekroszkieletu w Kopcu Dusz (DLC01)
2102,Ożywienie zwłok
2108,Skąd wiedziałeś?
2109,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
2110,Obumarły krzak
2111,Przeczytaj wiadomość od wampira
2112,Wampirze pazury
2113,Klucz do ossuarium
2116,Schemat dwemerskiego wybuchającego bełtu ognia
2118,Po prostu podaj mi cenę.
2119,Mroźna Otchłań 
2125,Premia do magii
2132,Jak długo to potrwa?
2135,Poradzę sobie. (Perswazja)
2137,Wyssanie zdrowia
2139,Zabierz Kielich Krwawego Kamienia do Szkarłatnego Źródła
2145,Zdolność tarczy runicznej
2147,Porozmawiaj z Isranem
2149,Zwłoki Strażnika (08 / zachodnie skrytki)
2151,Odszukaj odłamki eterium (<Global=DLC1LD_ShardsFound>/<Global=DLC1LD_ShardsTotal>)
2156,Co masz na sprzedaż?
2158,Regeneracja zdrowia przyśpieszona o <mag>% przez <dur> s.
2160,Poświęcona słoneczna elfia strzała
2163,Nie z tego świata
2167,Dialog w bazie wampirów
2168,"Baza wampirów, scena 6 (DLC1)"
2170,Odłamki klejnotu duszy
2172,Monolit
2180,Porozmawiaj z Kapłanem Ćmy
2188,Kuźnia Eterium
2189,Kontynuuj.
2194,Wampirze pazury
2195,Porozmawiaj z Katrią
2207,Isran wysłał mnie z zadaniem odnalezienia cię.
2208,Jak mogę pomóc?
2209,Zamień się w wampira
2211,Klucz do tylnych pomieszczeń w Szkarłatnym Domu
2217,Asystent
2221,Członek watahy
2228,Prastary Zwój (krew)
2235,Wampirza zbroja królewska
2238,"Wiesz coś o Kapłanie Ćmy, który tędy przechodził?"
2241,Wróć do Israna
2243,Musimy coś zrobić.
2244,Odnajdź Kuźnię Eterium
2250,Dlaczego nie wpłynęło to na tutejsze śnieżne elfy?
2256,Amulet niematerialnej postaci
2259,Zefir
2261,Przejdź do ossuarium
2262,Kot szablozębny
2263,Co tu robisz?
2267,Trumna
2268,To chyba nie jest twoja sprawa.
2271,Stało się. <Alias=Spouse> jest teraz częścią naszej rodziny.
2275,Kufer
2276,...
2277,Ciężki pancerz Obrońców Świtu
2281,Drzwi
2282,Wyssanie witalności
2288,Nad czym pracowała?
2289,Wybuchający krasnoludzki bełt lodu
2291,Cień
2292,Śnieżnolodowa winorośl
2293,...
2296,Mogę cię najpierw o coś zapytać?
2299,Wręcz Topór Smutku Clavicusowi Złośliwemu albo zabij Barbasa przy użyciu Toporu Smutku
2303,Rozproszyć mrok
2307,Sznur
2308,"Wilkołak wyje, wzywając swych towarzyszy."
2310,Gracz zmienił mnie w wampira
2315,"Napełnia klejnot duszy, jeśli cel umrze w ciągu <dur> s."
2316,Porozmawiaj z Seraną
2317,Dlaczego mówisz do mnie „Qahnaarin”?
2331,Do widzenia.
2332,Szlachetna krasnoludzka kusza
2334,Amulet współodczuwajacego
2336,Jak mogę pomóc?
2340,Przyzwanie krasnoludzkiego pająka
2343,Dziki żer
2344,Weź Łuk Auriela
2348,Pies
2352,Potęga grobu
2354,Rogen
2355,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
2356,Sceny walki ze smokiem w Kopcu Dusz
2357,Donieś Isranowi o pomyślnym zakończeniu misji
2366,Smocza płytowa zbroja
2374,Krasnoludzka kusza uszczuplenia sił
2375,Zakrwawiony kufel
2377,Szkielet
2380,Uschnięte drzewo
2381,Szkarłatny Dom
2385,Spowolnienie
2386,Odnajdź Prastary Zwój (smok)
2388,Jak wyglądały twoje relacje z Valericą?
2389,Zagarnij skarb Arkngthamz
2396,Harkon
2398,Wydarcie Duszy
2400,Pielgrzym
2407,Co się stało z zamkowym dziedzińcem?
2408,Hej.
2411,"Baza wampirów, scena 1 (DLC1)"
2414,Szybki test komórki
2416,Pancerz Obrońców Świtu
2417,MaleHeadDarkElfVampire
2421,"Więc skąd pewność, że w ogóle istnieją?"
2425,Relikty przeszłości
2427,Powrót z martwych
2431,Zidentyfikuj odłamek kryształu
2438,Masz na myśli... trzęsienie ziemi?
2440,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
2441,A może wrócisz z nami?
2442,<Alias=Vampire> z miejsca zwanego <Alias=Dungeon> musi zginąć
2451,"Eksplozja światła słonecznego zadająca <mag> pkt. obrażeń nieumarłym znajdującym się promieniu 4,5 metra."
2452,Jestem arcymagiem. Zgodzę się na 2000 monet.
2453,V1z
2458,Kim jesteś?
2459,Test na uzdrowienie
2460,Gdzie teraz jest?
2461,Wampir desperacko szukający schronienia przed słońcem
2463,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
2465,Przybory Kapłana Ćmy
2466,Odwróć się
2468,Przyzywa na <dur> s krasnoludzką sferę w miejsce wskazane przez rzucającego czar.
2486,Chętnie zmienię w swoim wyglądzie to i owo. (<Global=DLC1SurgeryCost> sztuk złota)
2487,Pomoże nam?
2489,Więc wolisz życie w cieniu.
2491,"Wracaj do miejsca, w którym przebywa <Alias=QuestGiver>"
2494,<Alias=Jarl> musi zobaczyć dowód
2496,Splunięcie chaurusa
2498,Wstępne zadanie dla frakcji
2501,Niematerialna postać
2505,Martwa winorośl
